imp_type,pp_coef,random_state,data_split,dataset
pimp,0.9099259913988618,3,8,wine
shap,1.0004249598020036,3,8,wine
pearson,0.6450108293460287,3,8,wine
spearman,0.6450108293460287,3,8,wine
kendall,0.6450108293460287,3,8,wine
pps,0.6424360026345382,3,8,wine
gini,0.973461843356526,4,8,wine
mutual_info,0.9411892713926744,4,8,wine
f_test,1.0,4,8,wine
pimp,0.9099691769506653,4,8,wine
shap,0.9408866995073891,4,8,wine
pearson,0.6450108293460287,4,8,wine
spearman,0.6450108293460287,4,8,wine
kendall,0.6450108293460287,4,8,wine
pps,0.5830888198785281,4,8,wine
gini,0.9465814221634856,5,8,wine
mutual_info,0.9465814221634856,5,8,wine
f_test,0.9457310924219178,5,8,wine
pimp,1.0,5,8,wine
shap,0.9149057831003499,5,8,wine
pearson,0.6848000000000001,5,8,wine
spearman,0.6848000000000001,5,8,wine
kendall,0.6848000000000001,5,8,wine
pps,0.5954540388718168,5,8,wine
gini,0.9465814221634856,6,8,wine
mutual_info,0.9152,6,8,wine
f_test,0.9424000000000001,6,8,wine
pimp,0.8288000000000001,6,8,wine
shap,0.9149057831003499,6,8,wine
pearson,0.7472000000000001,6,8,wine
spearman,0.7472000000000001,6,8,wine
kendall,0.7472000000000001,6,8,wine
pps,0.5954540388718168,6,8,wine
gini,0.9465814221634856,7,8,wine
mutual_info,0.9152,7,8,wine
f_test,0.9129465492947323,7,8,wine
pimp,0.8581523537982554,7,8,wine
shap,1.0,7,8,wine
pearson,0.6544000000000001,7,8,wine
spearman,0.6544000000000001,7,8,wine
kendall,0.6544000000000001,7,8,wine
pps,0.5700198334499562,7,8,wine
gini,0.9465814221634856,8,8,wine
mutual_info,0.9465814221634856,8,8,wine
f_test,0.9425360549475191,8,8,wine
pimp,0.8571256654518028,8,8,wine
shap,0.9149057831003499,8,8,wine
pearson,0.6246476389911325,8,8,wine
spearman,0.6246476389911325,8,8,wine
kendall,0.6246476389911325,8,8,wine
pps,0.568,8,8,wine
gini,0.9149057831003499,9,8,wine
mutual_info,0.9152,9,8,wine
f_test,0.9425360549475191,9,8,wine
pimp,0.9149057831003499,9,8,wine
shap,0.7988723051902601,9,8,wine
pearson,0.6896,9,8,wine
spearman,0.6896,9,8,wine
kendall,0.6896,9,8,wine
pps,0.5669878569304126,9,8,wine
gini,1.0,0,9,wine
mutual_info,1.0,0,9,wine
f_test,0.8905626109469993,0,9,wine
pimp,0.9428644188338212,0,9,wine
shap,1.0,0,9,wine
pearson,0.8057086994977144,0,9,wine
spearman,0.8057086994977144,0,9,wine
kendall,0.8057086994977144,0,9,wine
pps,0.5745207692379053,0,9,wine
gini,0.971023432661588,1,9,wine
mutual_info,0.971023432661588,1,9,wine
f_test,0.8905626109469993,1,9,wine
pimp,0.9428644188338212,1,9,wine
shap,0.971023432661588,1,9,wine
pearson,0.7748216217986529,1,9,wine
spearman,0.7748216217986529,1,9,wine
kendall,0.7748216217986529,1,9,wine
pps,0.6603418520589776,1,9,wine
gini,0.971023432661588,2,9,wine
mutual_info,0.971023432661588,2,9,wine
f_test,0.9164535207434162,2,9,wine
pimp,0.971023432661588,2,9,wine
shap,0.9428644188338212,2,9,wine
pearson,0.8057086994977144,2,9,wine
spearman,0.8057086994977144,2,9,wine
kendall,0.8057086994977144,2,9,wine
pps,0.6412353430976364,2,9,wine
gini,1.0,3,9,wine
mutual_info,1.0,3,9,wine
f_test,0.9212685129714901,3,9,wine
pimp,0.9432468181764517,3,9,wine
shap,1.0,3,9,wine
pearson,0.8388318505232477,3,9,wine
spearman,0.8388318505232477,3,9,wine
kendall,0.8388318505232477,3,9,wine
pps,0.6085493835494619,3,9,wine
gini,0.971023432661588,4,9,wine
mutual_info,0.971023432661588,4,9,wine
f_test,0.8606659823201034,4,9,wine
pimp,0.971023432661588,4,9,wine
shap,0.971023432661588,4,9,wine
pearson,0.7736020759813258,4,9,wine
spearman,0.7736020759813258,4,9,wine
kendall,0.7736020759813258,4,9,wine
pps,0.634297496673063,4,9,wine
gini,0.971023432661588,5,9,wine
mutual_info,0.971023432661588,5,9,wine
f_test,0.8606659823201034,5,9,wine
pimp,0.9428644188338212,5,9,wine
shap,0.971023432661588,5,9,wine
pearson,0.7748216217986529,5,9,wine
spearman,0.7748216217986529,5,9,wine
kendall,0.7748216217986529,5,9,wine
pps,0.6298592595894533,5,9,wine
gini,0.9432468181764517,6,9,wine
mutual_info,0.9432468181764517,6,9,wine
f_test,0.8905626109469993,6,9,wine
pimp,0.9432468181764517,6,9,wine
shap,0.9432468181764517,6,9,wine
pearson,0.8057086994977144,6,9,wine
spearman,0.8057086994977144,6,9,wine
kendall,0.8057086994977144,6,9,wine
pps,0.5417767314897847,6,9,wine
gini,0.9428644188338212,7,9,wine
mutual_info,0.9428644188338212,7,9,wine
f_test,0.8606659823201034,7,9,wine
pimp,0.9428644188338212,7,9,wine
shap,0.9428644188338212,7,9,wine
pearson,0.8388318505232477,7,9,wine
spearman,0.8388318505232477,7,9,wine
kendall,0.8388318505232477,7,9,wine
pps,0.6010592917743811,7,9,wine
gini,0.971023432661588,8,9,wine
mutual_info,0.971023432661588,8,9,wine
f_test,0.8905626109469993,8,9,wine
pimp,1.0282661134161721,8,9,wine
shap,0.971023432661588,8,9,wine
pearson,0.8057086994977144,8,9,wine
spearman,0.8057086994977144,8,9,wine
kendall,0.8057086994977144,8,9,wine
pps,0.6033687081874581,8,9,wine
gini,0.971023432661588,9,9,wine
mutual_info,0.971023432661588,9,9,wine
f_test,0.8606659823201034,9,9,wine
pimp,0.971023432661588,9,9,wine
shap,0.971023432661588,9,9,wine
pearson,0.7431138005327526,9,9,wine
spearman,0.7431138005327526,9,9,wine
kendall,0.7431138005327526,9,9,wine
pps,0.5745207692379053,9,9,wine
gini,0.9734235739399926,0,1,breast_cancer
mutual_info,0.9734235739399926,0,1,breast_cancer
f_test,0.9734235739399926,0,1,breast_cancer
pimp,0.9865962714590126,0,1,breast_cancer
shap,0.9734235739399926,0,1,breast_cancer
pearson,0.9734235739399926,0,1,breast_cancer
spearman,0.9734235739399926,0,1,breast_cancer
kendall,0.9734235739399926,0,1,breast_cancer
pps,0.3659054467445042,0,1,breast_cancer
gini,0.9593090766016727,1,1,breast_cancer
mutual_info,0.9593090766016727,1,1,breast_cancer
f_test,0.9593090766016727,1,1,breast_cancer
pimp,0.9582519035095768,1,1,breast_cancer
shap,0.9593090766016727,1,1,breast_cancer
pearson,0.9593090766016727,1,1,breast_cancer
spearman,0.9593090766016727,1,1,breast_cancer
kendall,0.9593090766016727,1,1,breast_cancer
pps,0.4590601435410942,1,1,breast_cancer
gini,0.9734235739399926,2,1,breast_cancer
mutual_info,0.9734235739399926,2,1,breast_cancer
f_test,0.987974396907322,2,1,breast_cancer
pimp,0.9856470115201803,2,1,breast_cancer
shap,0.987974396907322,2,1,breast_cancer
pearson,0.987974396907322,2,1,breast_cancer
spearman,0.987974396907322,2,1,breast_cancer
kendall,0.987974396907322,2,1,breast_cancer
pps,0.5292752269687944,2,1,breast_cancer
gini,0.9734235739399926,3,1,breast_cancer
mutual_info,1.00100068314207,3,1,breast_cancer
f_test,1.00100068314207,3,1,breast_cancer
pimp,1.0136445675953156,3,1,breast_cancer
shap,1.0,3,1,breast_cancer
pearson,1.00100068314207,3,1,breast_cancer
spearman,1.00100068314207,3,1,breast_cancer
kendall,1.00100068314207,3,1,breast_cancer
pps,0.4588831593400775,3,1,breast_cancer
gini,0.9733157982580916,4,1,breast_cancer
mutual_info,0.9733157982580916,4,1,breast_cancer
f_test,0.9865391005570279,4,1,breast_cancer
pimp,0.9865391005570279,4,1,breast_cancer
shap,0.9591708029912829,4,1,breast_cancer
pearson,0.9865391005570279,4,1,breast_cancer
spearman,0.9865391005570279,4,1,breast_cancer
kendall,0.9865391005570279,4,1,breast_cancer
pps,0.5146271282192009,4,1,breast_cancer
gini,0.9589392284394238,5,1,breast_cancer
mutual_info,0.9734235739399926,5,1,breast_cancer
f_test,0.987974396907322,5,1,breast_cancer
pimp,1.0142533144786012,5,1,breast_cancer
shap,0.9722582738481506,5,1,breast_cancer
pearson,0.987974396907322,5,1,breast_cancer
spearman,0.987974396907322,5,1,breast_cancer
kendall,0.987974396907322,5,1,breast_cancer
pps,0.49825126835345057,5,1,breast_cancer
gini,1.0,6,1,breast_cancer
mutual_info,0.9719672131147541,6,1,breast_cancer
f_test,0.9719672131147541,6,1,breast_cancer
pimp,1.0274157696707114,6,1,breast_cancer
shap,1.0,6,1,breast_cancer
pearson,0.9719672131147541,6,1,breast_cancer
spearman,0.9719672131147541,6,1,breast_cancer
kendall,0.9719672131147541,6,1,breast_cancer
pps,0.4842762741387289,6,1,breast_cancer
gini,0.9734235739399926,7,1,breast_cancer
mutual_info,0.9865962714590126,7,1,breast_cancer
f_test,0.987974396907322,7,1,breast_cancer
pimp,0.9724336727996991,7,1,breast_cancer
shap,0.9865962714590126,7,1,breast_cancer
pearson,0.987974396907322,7,1,breast_cancer
spearman,0.987974396907322,7,1,breast_cancer
kendall,0.987974396907322,7,1,breast_cancer
pps,0.40529125107818287,7,1,breast_cancer
gini,0.9603204170957678,8,1,breast_cancer
mutual_info,0.9603204170957678,8,1,breast_cancer
f_test,0.9603204170957678,8,1,breast_cancer
pimp,0.9603204170957678,8,1,breast_cancer
shap,0.9746753728983215,8,1,breast_cancer
pearson,0.9603204170957678,8,1,breast_cancer
spearman,0.9603204170957678,8,1,breast_cancer
kendall,0.9603204170957678,8,1,breast_cancer
pps,0.37699023855433006,8,1,breast_cancer
gini,0.9866483404609467,9,1,breast_cancer
mutual_info,0.9854672088009632,9,1,breast_cancer
f_test,0.9854672088009632,9,1,breast_cancer
pimp,1.013195055505909,9,1,breast_cancer
shap,0.9719672131147541,9,1,breast_cancer
pearson,0.9854672088009632,9,1,breast_cancer
spearman,0.9854672088009632,9,1,breast_cancer
kendall,0.9854672088009632,9,1,breast_cancer
pps,0.5231087814780679,9,1,breast_cancer
gini,,0,0,breast_cancer
mutual_info,,0,0,breast_cancer
f_test,,0,0,breast_cancer
pimp,,0,0,breast_cancer
shap,,0,0,breast_cancer
pearson,,0,0,breast_cancer
spearman,,0,0,breast_cancer
kendall,,0,0,breast_cancer
pps,,0,0,breast_cancer
gini,,1,0,breast_cancer
mutual_info,,1,0,breast_cancer
f_test,,1,0,breast_cancer
pimp,,1,0,breast_cancer
shap,,1,0,breast_cancer
pearson,,1,0,breast_cancer
spearman,,1,0,breast_cancer
kendall,,1,0,breast_cancer
pps,,1,0,breast_cancer
gini,,2,0,breast_cancer
mutual_info,,2,0,breast_cancer
f_test,,2,0,breast_cancer
pimp,,2,0,breast_cancer
shap,,2,0,breast_cancer
pearson,,2,0,breast_cancer
spearman,,2,0,breast_cancer
kendall,,2,0,breast_cancer
pps,,2,0,breast_cancer
gini,,3,0,breast_cancer
mutual_info,,3,0,breast_cancer
f_test,,3,0,breast_cancer
pimp,,3,0,breast_cancer
shap,,3,0,breast_cancer
pearson,,3,0,breast_cancer
spearman,,3,0,breast_cancer
kendall,,3,0,breast_cancer
pps,,3,0,breast_cancer
gini,,4,0,breast_cancer
mutual_info,,4,0,breast_cancer
f_test,,4,0,breast_cancer
pimp,,4,0,breast_cancer
shap,,4,0,breast_cancer
pearson,,4,0,breast_cancer
spearman,,4,0,breast_cancer
kendall,,4,0,breast_cancer
pps,,4,0,breast_cancer
gini,,5,0,breast_cancer
mutual_info,,5,0,breast_cancer
f_test,,5,0,breast_cancer
pimp,,5,0,breast_cancer
shap,,5,0,breast_cancer
pearson,,5,0,breast_cancer
spearman,,5,0,breast_cancer
kendall,,5,0,breast_cancer
pps,,5,0,breast_cancer
gini,,6,0,breast_cancer
mutual_info,,6,0,breast_cancer
f_test,,6,0,breast_cancer
pimp,,6,0,breast_cancer
shap,,6,0,breast_cancer
pearson,,6,0,breast_cancer
spearman,,6,0,breast_cancer
kendall,,6,0,breast_cancer
pps,,6,0,breast_cancer
gini,,7,0,breast_cancer
mutual_info,,7,0,breast_cancer
f_test,,7,0,breast_cancer
pimp,,7,0,breast_cancer
shap,,7,0,breast_cancer
pearson,,7,0,breast_cancer
spearman,,7,0,breast_cancer
kendall,,7,0,breast_cancer
pps,,7,0,breast_cancer
gini,,8,0,breast_cancer
mutual_info,,8,0,breast_cancer
f_test,,8,0,breast_cancer
pimp,,8,0,breast_cancer
shap,,8,0,breast_cancer
pearson,,8,0,breast_cancer
spearman,,8,0,breast_cancer
kendall,,8,0,breast_cancer
pps,,8,0,breast_cancer
gini,,9,0,breast_cancer
mutual_info,,9,0,breast_cancer
f_test,,9,0,breast_cancer
pimp,,9,0,breast_cancer
shap,,9,0,breast_cancer
pearson,,9,0,breast_cancer
spearman,,9,0,breast_cancer
kendall,,9,0,breast_cancer
pps,,9,0,breast_cancer
gini,0.9837464610141942,0,2,breast_cancer
mutual_info,0.9837464610141942,0,2,breast_cancer
f_test,1.0112012095351668,0,2,breast_cancer
pimp,0.8868901093314036,0,2,breast_cancer
shap,0.9555735176490247,0,2,breast_cancer
pearson,1.0112012095351668,0,2,breast_cancer
spearman,0.9837464610141942,0,2,breast_cancer
kendall,0.9837464610141942,0,2,breast_cancer
pps,0.5218428159545884,0,2,breast_cancer
gini,0.9708301922469132,1,2,breast_cancer
mutual_info,0.9986332340948819,1,2,breast_cancer
f_test,0.9843619123249846,1,2,breast_cancer
pimp,0.9979520256289124,1,2,breast_cancer
shap,0.9986332340948819,1,2,breast_cancer
pearson,0.9843619123249846,1,2,breast_cancer
spearman,0.9986332340948819,1,2,breast_cancer
kendall,0.9986332340948819,1,2,breast_cancer
pps,0.5304841532941226,1,2,breast_cancer
gini,0.9577311455245379,2,2,breast_cancer
mutual_info,0.9715497143795726,2,2,breast_cancer
f_test,0.9988835414869939,2,2,breast_cancer
pimp,0.9715497143795726,2,2,breast_cancer
shap,0.9482638050837068,2,2,breast_cancer
pearson,0.9988835414869939,2,2,breast_cancer
spearman,0.9715497143795726,2,2,breast_cancer
kendall,0.9715497143795726,2,2,breast_cancer
pps,0.4786640408165465,2,2,breast_cancer
gini,0.9986332340948819,3,2,breast_cancer
mutual_info,0.9843619123249846,3,2,breast_cancer
f_test,1.0116047045027106,3,2,breast_cancer
pimp,0.9843619123249846,3,2,breast_cancer
shap,0.9843619123249846,3,2,breast_cancer
pearson,1.0116047045027106,3,2,breast_cancer
spearman,0.9843619123249846,3,2,breast_cancer
kendall,0.9843619123249846,3,2,breast_cancer
pps,0.5149911907317689,3,2,breast_cancer
gini,0.9841119510904469,4,2,breast_cancer
mutual_info,0.9843619123249846,4,2,breast_cancer
f_test,0.9843619123249846,4,2,breast_cancer
pimp,0.9979520256289124,4,2,breast_cancer
shap,0.9868703275903378,4,2,breast_cancer
pearson,0.9843619123249846,4,2,breast_cancer
spearman,0.9843619123249846,4,2,breast_cancer
kendall,0.9843619123249846,4,2,breast_cancer
pps,0.4886003769560386,4,2,breast_cancer
gini,0.9868703275903378,5,2,breast_cancer
mutual_info,0.9841119510904469,5,2,breast_cancer
f_test,0.9979244689137158,5,2,breast_cancer
pimp,0.8875883739667981,5,2,breast_cancer
shap,0.9868703275903378,5,2,breast_cancer
pearson,0.9979244689137158,5,2,breast_cancer
spearman,0.9841119510904469,5,2,breast_cancer
kendall,0.9841119510904469,5,2,breast_cancer
pps,0.5313508920985556,5,2,breast_cancer
gini,0.9566676235774406,6,2,breast_cancer
mutual_info,0.9843619123249846,6,2,breast_cancer
f_test,1.0120562010725285,6,2,breast_cancer
pimp,0.9979520256289124,6,2,breast_cancer
shap,0.9607689228305227,6,2,breast_cancer
pearson,1.0120562010725285,6,2,breast_cancer
spearman,0.9843619123249846,6,2,breast_cancer
kendall,0.9843619123249846,6,2,breast_cancer
pps,0.5893121625115642,6,2,breast_cancer
gini,0.9979520256289124,7,2,breast_cancer
mutual_info,0.9979520256289124,7,2,breast_cancer
f_test,1.025542938544441,7,2,breast_cancer
pimp,0.9427701997978551,7,2,breast_cancer
shap,0.9843619123249846,7,2,breast_cancer
pearson,1.025542938544441,7,2,breast_cancer
spearman,0.9979520256289124,7,2,breast_cancer
kendall,0.9979520256289124,7,2,breast_cancer
pps,0.5300461910016436,7,2,breast_cancer
gini,0.9482638050837068,8,2,breast_cancer
mutual_info,0.9724460199806637,8,2,breast_cancer
f_test,0.9849357442686367,8,2,breast_cancer
pimp,0.9984379214787857,8,2,breast_cancer
shap,0.9581941196411872,8,2,breast_cancer
pearson,0.9849357442686367,8,2,breast_cancer
spearman,0.9724460199806637,8,2,breast_cancer
kendall,0.9724460199806637,8,2,breast_cancer
pps,0.5525646039454687,8,2,breast_cancer
gini,0.9713030065752779,9,2,breast_cancer
mutual_info,0.9577311455245379,9,2,breast_cancer
f_test,0.9713030065752779,9,2,breast_cancer
pimp,0.9304993487362612,9,2,breast_cancer
shap,0.9849629423128147,9,2,breast_cancer
pearson,0.9713030065752779,9,2,breast_cancer
spearman,0.9577311455245379,9,2,breast_cancer
kendall,0.9577311455245379,9,2,breast_cancer
pps,0.4957562404207682,9,2,breast_cancer
gini,0.9470833978028779,0,3,breast_cancer
mutual_info,0.9470833978028779,0,3,breast_cancer
f_test,0.9470833978028779,0,3,breast_cancer
pimp,0.9222688737399534,0,3,breast_cancer
shap,0.9603762008196274,0,3,breast_cancer
pearson,0.9470833978028779,0,3,breast_cancer
spearman,0.9470833978028779,0,3,breast_cancer
kendall,0.9470833978028779,0,3,breast_cancer
pps,0.5814290636169326,0,3,breast_cancer
gini,0.9738615786231658,1,3,breast_cancer
mutual_info,0.9601758897123253,1,3,breast_cancer
f_test,0.9465541490857947,1,3,breast_cancer
pimp,0.9750357709242794,1,3,breast_cancer
shap,0.9732770745428972,1,3,breast_cancer
pearson,0.9465541490857947,1,3,breast_cancer
spearman,0.9601758897123253,1,3,breast_cancer
kendall,0.9601758897123253,1,3,breast_cancer
pps,0.5909871566809147,1,3,breast_cancer
gini,0.9738615786231658,2,3,breast_cancer
mutual_info,0.9601758897123253,2,3,breast_cancer
f_test,0.9733039506442317,2,3,breast_cancer
pimp,0.9473059527350202,2,3,breast_cancer
shap,0.9738615786231658,2,3,breast_cancer
pearson,0.9733039506442317,2,3,breast_cancer
spearman,0.9601758897123253,2,3,breast_cancer
kendall,0.9601758897123253,2,3,breast_cancer
pps,0.617774977866796,2,3,breast_cancer
gini,0.9726319741494502,3,3,breast_cancer
mutual_info,0.9726319741494502,3,3,breast_cancer
f_test,0.9726319741494502,3,3,breast_cancer
pimp,0.9345466491941884,3,3,breast_cancer
shap,1.0,3,3,breast_cancer
pearson,0.9726319741494502,3,3,breast_cancer
spearman,0.9726319741494502,3,3,breast_cancer
kendall,0.9726319741494502,3,3,breast_cancer
pps,0.5977848458680456,3,3,breast_cancer
gini,0.9868128263023331,4,3,breast_cancer
mutual_info,0.9465541490857947,4,3,breast_cancer
f_test,0.9465541490857947,4,3,breast_cancer
pimp,0.9335389531223175,4,3,breast_cancer
shap,0.9346578461747838,4,3,breast_cancer
pearson,0.9465541490857947,4,3,breast_cancer
spearman,0.9465541490857947,4,3,breast_cancer
kendall,0.9465541490857947,4,3,breast_cancer
pps,0.6456482024618415,4,3,breast_cancer
gini,0.9470833978028779,5,3,breast_cancer
mutual_info,0.9470833978028779,5,3,breast_cancer
f_test,0.9340074901034816,5,3,breast_cancer
pimp,0.9347493285288289,5,3,breast_cancer
shap,0.9609529572466042,5,3,breast_cancer
pearson,0.9340074901034816,5,3,breast_cancer
spearman,0.9470833978028779,5,3,breast_cancer
kendall,0.9470833978028779,5,3,breast_cancer
pps,0.5955270655895861,5,3,breast_cancer
gini,0.9868128263023331,6,3,breast_cancer
mutual_info,0.9732770745428972,6,3,breast_cancer
f_test,0.9465541490857947,6,3,breast_cancer
pimp,0.9601758897123253,6,3,breast_cancer
shap,0.9601758897123253,6,3,breast_cancer
pearson,0.9465541490857947,6,3,breast_cancer
spearman,0.9732770745428972,6,3,breast_cancer
kendall,0.9732770745428972,6,3,breast_cancer
pps,0.6597223172758718,6,3,breast_cancer
gini,0.9732770745428972,7,3,breast_cancer
mutual_info,0.9868128263023331,7,3,breast_cancer
f_test,0.9465541490857947,7,3,breast_cancer
pimp,0.8676390750705831,7,3,breast_cancer
shap,0.9732770745428972,7,3,breast_cancer
pearson,0.9465541490857947,7,3,breast_cancer
spearman,0.9868128263023331,7,3,breast_cancer
kendall,0.9868128263023331,7,3,breast_cancer
pps,0.6319906269479038,7,3,breast_cancer
gini,0.9340074901034816,8,3,breast_cancer
mutual_info,0.9340074901034816,8,3,breast_cancer
f_test,0.9470833978028779,8,3,breast_cancer
pimp,0.9360550316565436,8,3,breast_cancer
shap,0.973732534992062,8,3,breast_cancer
pearson,0.9470833978028779,8,3,breast_cancer
spearman,0.9340074901034816,8,3,breast_cancer
kendall,0.9340074901034816,8,3,breast_cancer
pps,0.5678770172008216,8,3,breast_cancer
gini,0.9599710270379136,9,3,breast_cancer
mutual_info,0.9730694166058769,9,3,breast_cancer
f_test,0.9463521927395306,9,3,breast_cancer
pimp,0.9624636145052644,9,3,breast_cancer
shap,0.9599710270379136,9,3,breast_cancer
pearson,0.9463521927395306,9,3,breast_cancer
spearman,0.9730694166058769,9,3,breast_cancer
kendall,0.9730694166058769,9,3,breast_cancer
pps,0.617643169689246,9,3,breast_cancer
gini,0.9564835493125647,0,4,breast_cancer
mutual_info,0.9564835493125647,0,4,breast_cancer
f_test,0.9564835493125647,0,4,breast_cancer
pimp,0.9700896522935449,0,4,breast_cancer
shap,0.9564835493125647,0,4,breast_cancer
pearson,0.9564835493125647,0,4,breast_cancer
spearman,0.9564835493125647,0,4,breast_cancer
kendall,0.9564835493125647,0,4,breast_cancer
pps,0.7083143465068523,0,4,breast_cancer
gini,0.9294353480507554,1,4,breast_cancer
mutual_info,0.9294353480507554,1,4,breast_cancer
f_test,0.9294353480507554,1,4,breast_cancer
pimp,0.9158878504672897,1,4,breast_cancer
shap,0.9439252336448597,1,4,breast_cancer
pearson,0.9294353480507554,1,4,breast_cancer
spearman,0.9294353480507554,1,4,breast_cancer
kendall,0.9294353480507554,1,4,breast_cancer
pps,0.6541989101432819,1,4,breast_cancer
gini,0.9439252336448597,2,4,breast_cancer
mutual_info,0.9430271503989442,2,4,breast_cancer
f_test,0.9430271503989442,2,4,breast_cancer
pimp,0.9852700378510995,2,4,breast_cancer
shap,0.9439252336448597,2,4,breast_cancer
pearson,0.9430271503989442,2,4,breast_cancer
spearman,0.9430271503989442,2,4,breast_cancer
kendall,0.9430271503989442,2,4,breast_cancer
pps,0.7203961289858217,2,4,breast_cancer
gini,0.9700896522935449,3,4,breast_cancer
mutual_info,0.9274005742838551,3,4,breast_cancer
f_test,0.9274005742838551,3,4,breast_cancer
pimp,0.9274005742838551,3,4,breast_cancer
shap,0.9693954685144464,3,4,breast_cancer
pearson,0.9274005742838551,3,4,breast_cancer
spearman,0.9274005742838551,3,4,breast_cancer
kendall,0.9274005742838551,3,4,breast_cancer
pps,0.7083143465068523,3,4,breast_cancer
gini,0.9564835493125647,4,4,breast_cancer
mutual_info,0.9564835493125647,4,4,breast_cancer
f_test,0.9564835493125647,4,4,breast_cancer
pimp,0.9135121180022092,4,4,breast_cancer
shap,0.9564835493125647,4,4,breast_cancer
pearson,0.9564835493125647,4,4,breast_cancer
spearman,0.9564835493125647,4,4,breast_cancer
kendall,0.9564835493125647,4,4,breast_cancer
pps,0.7418552427330785,4,4,breast_cancer
gini,0.9693268621177481,5,4,breast_cancer
mutual_info,0.9544470444852186,5,4,breast_cancer
f_test,0.9544470444852186,5,4,breast_cancer
pimp,0.9405349751241516,5,4,breast_cancer
shap,0.9693268621177481,5,4,breast_cancer
pearson,0.9544470444852186,5,4,breast_cancer
spearman,0.9544470444852186,5,4,breast_cancer
kendall,0.9544470444852186,5,4,breast_cancer
pps,0.7331960936457147,5,4,breast_cancer
gini,1.014225130155933,6,4,breast_cancer
mutual_info,1.0,6,4,breast_cancer
f_test,1.0,6,4,breast_cancer
pimp,0.9841598695722666,6,4,breast_cancer
shap,1.0,6,4,breast_cancer
pearson,1.0,6,4,breast_cancer
spearman,1.0,6,4,breast_cancer
kendall,1.0,6,4,breast_cancer
pps,0.7379061191256474,6,4,breast_cancer
gini,0.9714619492656877,7,4,breast_cancer
mutual_info,0.9700896522935449,7,4,breast_cancer
f_test,0.9700896522935449,7,4,breast_cancer
pimp,0.9135121180022092,7,4,breast_cancer
shap,0.9714619492656877,7,4,breast_cancer
pearson,0.9700896522935449,7,4,breast_cancer
spearman,0.9700896522935449,7,4,breast_cancer
kendall,0.9700896522935449,7,4,breast_cancer
pps,0.6629026041756199,7,4,breast_cancer
gini,0.9439252336448597,8,4,breast_cancer
mutual_info,0.9439252336448597,8,4,breast_cancer
f_test,0.9439252336448597,8,4,breast_cancer
pimp,0.9015180031505835,8,4,breast_cancer
shap,0.9439252336448597,8,4,breast_cancer
pearson,0.9439252336448597,8,4,breast_cancer
spearman,0.9439252336448597,8,4,breast_cancer
kendall,0.9439252336448597,8,4,breast_cancer
pps,0.722042896473627,8,4,breast_cancer
gini,0.9544470444852186,9,4,breast_cancer
mutual_info,0.9693268621177481,9,4,breast_cancer
f_test,0.9693268621177481,9,4,breast_cancer
pimp,0.9257784260754219,9,4,breast_cancer
shap,0.9693268621177481,9,4,breast_cancer
pearson,0.9693268621177481,9,4,breast_cancer
spearman,0.9693268621177481,9,4,breast_cancer
kendall,0.9693268621177481,9,4,breast_cancer
pps,0.7331960936457147,9,4,breast_cancer
gini,0.9469067428551802,0,5,breast_cancer
mutual_info,0.9469067428551802,0,5,breast_cancer
f_test,0.9474754101641195,0,5,breast_cancer
pimp,0.9743088942307693,0,5,breast_cancer
shap,0.9469067428551802,0,5,breast_cancer
pearson,0.9474754101641195,0,5,breast_cancer
spearman,0.9469067428551802,0,5,breast_cancer
kendall,0.9469067428551802,0,5,breast_cancer
pps,0.5661392492505442,0,5,breast_cancer
gini,0.9728711882942159,1,5,breast_cancer
mutual_info,0.9597754670576227,1,5,breast_cancer
f_test,0.9734554486184415,1,5,breast_cancer
pimp,1.0396529515807507,1,5,breast_cancer
shap,0.9597754670576227,1,5,breast_cancer
pearson,0.9734554486184415,1,5,breast_cancer
spearman,0.9597754670576227,1,5,breast_cancer
kendall,0.9597754670576227,1,5,breast_cancer
pps,0.5398815883703223,1,5,breast_cancer
gini,0.9469067428551802,2,5,breast_cancer
mutual_info,0.9469067428551802,2,5,breast_cancer
f_test,0.9341605264077343,2,5,breast_cancer
pimp,0.9743088942307693,2,5,breast_cancer
shap,0.9469067428551802,2,5,breast_cancer
pearson,0.9341605264077343,2,5,breast_cancer
spearman,0.9469067428551802,2,5,breast_cancer
kendall,0.9469067428551802,2,5,breast_cancer
pps,0.5280471366612617,2,5,breast_cancer
gini,0.9468308091322466,3,5,breast_cancer
mutual_info,0.9468308091322466,3,5,breast_cancer
f_test,0.9603262864128371,3,5,breast_cancer
pimp,1.0256309721894892,3,5,breast_cancer
shap,0.9730975301513276,3,5,breast_cancer
pearson,0.9603262864128371,3,5,breast_cancer
spearman,0.9468308091322466,3,5,breast_cancer
kendall,0.9468308091322466,3,5,breast_cancer
pps,0.5471830830516532,3,5,breast_cancer
gini,0.9730975301513276,4,5,breast_cancer
mutual_info,0.9730975301513276,4,5,breast_cancer
f_test,0.9603262864128371,4,5,breast_cancer
pimp,0.9993478652320684,4,5,breast_cancer
shap,0.9730975301513276,4,5,breast_cancer
pearson,0.9603262864128371,4,5,breast_cancer
spearman,0.9730975301513276,4,5,breast_cancer
kendall,0.9730975301513276,4,5,breast_cancer
pps,0.5738179555827755,4,5,breast_cancer
gini,0.9597499061087789,5,5,breast_cancer
mutual_info,0.9597499061087789,5,5,breast_cancer
