imp_type,random_state,data_split,dataset,max_dropped
spearman,0,8,wine,0.0
kendall,0,8,wine,0.0
pps,0,8,wine,0.46153846153846156
gini,1,8,wine,0.6153846153846154
mutual_info,1,8,wine,0.6923076923076923
f_test,1,8,wine,0.6153846153846154
pimp,1,8,wine,0.5384615384615384
shap,1,8,wine,0.6153846153846154
pearson,1,8,wine,0.5384615384615384
spearman,1,8,wine,0.3076923076923077
kendall,1,8,wine,0.3076923076923077
pps,1,8,wine,0.5384615384615384
gini,2,8,wine,0.6923076923076923
mutual_info,2,8,wine,0.6153846153846154
f_test,2,8,wine,0.6153846153846154
pimp,2,8,wine,0.23076923076923073
shap,2,8,wine,0.6153846153846154
pearson,2,8,wine,0.15384615384615385
spearman,2,8,wine,0.07692307692307687
kendall,2,8,wine,0.0
pps,2,8,wine,0.5384615384615384
gini,3,8,wine,0.7692307692307692
mutual_info,3,8,wine,0.6923076923076923
f_test,3,8,wine,0.6153846153846154
pimp,3,8,wine,0.6153846153846154
shap,3,8,wine,0.7692307692307692
pearson,3,8,wine,0.5384615384615384
spearman,3,8,wine,0.46153846153846156
kendall,3,8,wine,0.46153846153846156
pps,3,8,wine,0.6153846153846154
gini,4,8,wine,0.6153846153846154
mutual_info,4,8,wine,0.6923076923076923
f_test,4,8,wine,0.7692307692307692
pimp,4,8,wine,0.46153846153846156
shap,4,8,wine,0.6923076923076923
pearson,4,8,wine,0.46153846153846156
spearman,4,8,wine,0.3846153846153846
kendall,4,8,wine,0.3846153846153846
pps,4,8,wine,0.5384615384615384
gini,5,8,wine,0.6923076923076923
mutual_info,5,8,wine,0.5384615384615384
f_test,5,8,wine,0.6153846153846154
pimp,5,8,wine,0.7692307692307692
shap,5,8,wine,0.6923076923076923
pearson,5,8,wine,0.5384615384615384
spearman,5,8,wine,0.0
kendall,5,8,wine,0.0
pps,5,8,wine,0.5384615384615384
gini,6,8,wine,0.6153846153846154
mutual_info,6,8,wine,0.5384615384615384
f_test,6,8,wine,0.6153846153846154
pimp,6,8,wine,0.5384615384615384
shap,6,8,wine,0.6153846153846154
pearson,6,8,wine,0.15384615384615385
spearman,6,8,wine,0.07692307692307687
kendall,6,8,wine,0.0
pps,6,8,wine,0.5384615384615384
gini,7,8,wine,0.6923076923076923
mutual_info,7,8,wine,0.6923076923076923
f_test,7,8,wine,0.5384615384615384
pimp,7,8,wine,0.5384615384615384
shap,7,8,wine,0.7692307692307692
pearson,7,8,wine,0.6923076923076923
spearman,7,8,wine,0.0
kendall,7,8,wine,0.0
pps,7,8,wine,0.5384615384615384
gini,8,8,wine,0.6923076923076923
mutual_info,8,8,wine,0.6923076923076923
f_test,8,8,wine,0.5384615384615384
pimp,8,8,wine,0.07692307692307687
shap,8,8,wine,0.6923076923076923
pearson,8,8,wine,0.07692307692307687
spearman,8,8,wine,0.07692307692307687
kendall,8,8,wine,0.0
pps,8,8,wine,0.5384615384615384
gini,9,8,wine,0.6923076923076923
mutual_info,9,8,wine,0.5384615384615384
f_test,9,8,wine,0.6153846153846154
pimp,9,8,wine,0.5384615384615384
shap,9,8,wine,0.6923076923076923
pearson,9,8,wine,0.15384615384615385
spearman,9,8,wine,0.07692307692307687
kendall,9,8,wine,0.0
pps,9,8,wine,0.6153846153846154
gini,0,9,wine,0.7692307692307692
mutual_info,0,9,wine,0.7692307692307692
f_test,0,9,wine,0.6153846153846154
pimp,0,9,wine,0.6153846153846154
shap,0,9,wine,0.7692307692307692
pearson,0,9,wine,0.15384615384615385
spearman,0,9,wine,0.3076923076923077
kendall,0,9,wine,0.3076923076923077
pps,0,9,wine,0.3846153846153846
gini,1,9,wine,0.6153846153846154
mutual_info,1,9,wine,0.6153846153846154
f_test,1,9,wine,0.6153846153846154
pimp,1,9,wine,0.6153846153846154
shap,1,9,wine,0.6153846153846154
pearson,1,9,wine,0.23076923076923073
spearman,1,9,wine,0.3076923076923077
kendall,1,9,wine,0.3076923076923077
pps,1,9,wine,0.3846153846153846
gini,2,9,wine,0.6153846153846154
mutual_info,2,9,wine,0.6153846153846154
f_test,2,9,wine,0.6153846153846154
pimp,2,9,wine,0.6153846153846154
shap,2,9,wine,0.6153846153846154
pearson,2,9,wine,0.15384615384615385
spearman,2,9,wine,0.15384615384615385
kendall,2,9,wine,0.15384615384615385
pps,2,9,wine,0.3846153846153846
gini,3,9,wine,0.7692307692307692
mutual_info,3,9,wine,0.7692307692307692
f_test,3,9,wine,0.6153846153846154
pimp,3,9,wine,0.6923076923076923
shap,3,9,wine,0.7692307692307692
pearson,3,9,wine,0.23076923076923073
spearman,3,9,wine,0.3076923076923077
kendall,3,9,wine,0.3076923076923077
pps,3,9,wine,0.3846153846153846
gini,4,9,wine,0.6153846153846154
mutual_info,4,9,wine,0.6153846153846154
f_test,4,9,wine,0.6153846153846154
pimp,4,9,wine,0.6153846153846154
shap,4,9,wine,0.6153846153846154
pearson,4,9,wine,0.23076923076923073
spearman,4,9,wine,0.3076923076923077
kendall,4,9,wine,0.3076923076923077
pps,4,9,wine,0.3846153846153846
gini,5,9,wine,0.5384615384615384
mutual_info,5,9,wine,0.5384615384615384
f_test,5,9,wine,0.5384615384615384
pimp,5,9,wine,0.6923076923076923
shap,5,9,wine,0.6923076923076923
pearson,5,9,wine,0.23076923076923073
spearman,5,9,wine,0.23076923076923073
kendall,5,9,wine,0.23076923076923073
pps,5,9,wine,0.3846153846153846
gini,6,9,wine,0.5384615384615384
mutual_info,6,9,wine,0.5384615384615384
f_test,6,9,wine,0.5384615384615384
pimp,6,9,wine,0.6153846153846154
shap,6,9,wine,0.5384615384615384
pearson,6,9,wine,0.15384615384615385
spearman,6,9,wine,0.07692307692307687
kendall,6,9,wine,0.07692307692307687
pps,6,9,wine,0.3846153846153846
gini,7,9,wine,0.5384615384615384
mutual_info,7,9,wine,0.6153846153846154
f_test,7,9,wine,0.6153846153846154
pimp,7,9,wine,0.6153846153846154
shap,7,9,wine,0.6153846153846154
pearson,7,9,wine,0.23076923076923073
spearman,7,9,wine,0.3076923076923077
kendall,7,9,wine,0.3076923076923077
pps,7,9,wine,0.3846153846153846
gini,8,9,wine,0.5384615384615384
mutual_info,8,9,wine,0.5384615384615384
f_test,8,9,wine,0.5384615384615384
pimp,8,9,wine,0.7692307692307692
shap,8,9,wine,0.5384615384615384
pearson,8,9,wine,0.15384615384615385
spearman,8,9,wine,0.15384615384615385
kendall,8,9,wine,0.15384615384615385
pps,8,9,wine,0.3846153846153846
gini,9,9,wine,0.6153846153846154
mutual_info,9,9,wine,0.6153846153846154
f_test,9,9,wine,0.6153846153846154
pimp,9,9,wine,0.6153846153846154
shap,9,9,wine,0.6153846153846154
pearson,9,9,wine,0.23076923076923073
spearman,9,9,wine,0.23076923076923073
kendall,9,9,wine,0.23076923076923073
pps,9,9,wine,0.3846153846153846
gini,0,1,breast_cancer,0.7666666666666666
mutual_info,0,1,breast_cancer,0.43333333333333335
f_test,0,1,breast_cancer,0.7666666666666666
pimp,0,1,breast_cancer,0.8333333333333334
shap,0,1,breast_cancer,0.6666666666666667
pearson,0,1,breast_cancer,0.7666666666666666
spearman,0,1,breast_cancer,0.4
kendall,0,1,breast_cancer,0.4
pps,0,1,breast_cancer,0.23333333333333328
gini,1,1,breast_cancer,0.7333333333333334
mutual_info,1,1,breast_cancer,0.43333333333333335
f_test,1,1,breast_cancer,0.43333333333333335
pimp,1,1,breast_cancer,0.8333333333333334
shap,1,1,breast_cancer,0.5666666666666667
pearson,1,1,breast_cancer,0.43333333333333335
spearman,1,1,breast_cancer,0.4
kendall,1,1,breast_cancer,0.4
pps,1,1,breast_cancer,0.19999999999999996
gini,2,1,breast_cancer,0.7666666666666666
mutual_info,2,1,breast_cancer,0.43333333333333335
f_test,2,1,breast_cancer,0.7666666666666666
pimp,2,1,breast_cancer,0.8666666666666667
shap,2,1,breast_cancer,0.6
pearson,2,1,breast_cancer,0.7666666666666666
spearman,2,1,breast_cancer,0.3666666666666667
kendall,2,1,breast_cancer,0.3666666666666667
pps,2,1,breast_cancer,0.16666666666666663
gini,3,1,breast_cancer,0.7
mutual_info,3,1,breast_cancer,0.8
f_test,3,1,breast_cancer,0.8
pimp,3,1,breast_cancer,0.9333333333333333
shap,3,1,breast_cancer,0.8
pearson,3,1,breast_cancer,0.8
spearman,3,1,breast_cancer,0.8
kendall,3,1,breast_cancer,0.8
pps,3,1,breast_cancer,0.23333333333333328
gini,4,1,breast_cancer,0.5333333333333333
mutual_info,4,1,breast_cancer,0.4
f_test,4,1,breast_cancer,0.33333333333333337
pimp,4,1,breast_cancer,0.7666666666666666
shap,4,1,breast_cancer,0.5333333333333333
pearson,4,1,breast_cancer,0.33333333333333337
spearman,4,1,breast_cancer,0.30000000000000004
kendall,4,1,breast_cancer,0.30000000000000004
pps,4,1,breast_cancer,0.033333333333333326
gini,5,1,breast_cancer,0.7333333333333334
mutual_info,5,1,breast_cancer,0.6
f_test,5,1,breast_cancer,0.43333333333333335
pimp,5,1,breast_cancer,0.8666666666666667
shap,5,1,breast_cancer,0.7666666666666666
pearson,5,1,breast_cancer,0.43333333333333335
spearman,5,1,breast_cancer,0.4
kendall,5,1,breast_cancer,0.4
pps,5,1,breast_cancer,0.16666666666666663
gini,6,1,breast_cancer,0.9333333333333333
mutual_info,6,1,breast_cancer,0.7666666666666666
f_test,6,1,breast_cancer,0.9
pimp,6,1,breast_cancer,0.8666666666666667
shap,6,1,breast_cancer,0.9333333333333333
pearson,6,1,breast_cancer,0.9
spearman,6,1,breast_cancer,0.7666666666666666
kendall,6,1,breast_cancer,0.7666666666666666
pps,6,1,breast_cancer,0.16666666666666663
gini,7,1,breast_cancer,0.6333333333333333
mutual_info,7,1,breast_cancer,0.5333333333333333
f_test,7,1,breast_cancer,0.9
pimp,7,1,breast_cancer,0.9333333333333333
shap,7,1,breast_cancer,0.7
pearson,7,1,breast_cancer,0.9
spearman,7,1,breast_cancer,0.3666666666666667
kendall,7,1,breast_cancer,0.3666666666666667
pps,7,1,breast_cancer,0.06666666666666665
gini,8,1,breast_cancer,0.7
mutual_info,8,1,breast_cancer,0.33333333333333337
f_test,8,1,breast_cancer,0.33333333333333337
pimp,8,1,breast_cancer,0.6333333333333333
shap,8,1,breast_cancer,0.7666666666666666
pearson,8,1,breast_cancer,0.33333333333333337
spearman,8,1,breast_cancer,0.1333333333333333
kendall,8,1,breast_cancer,0.1333333333333333
pps,8,1,breast_cancer,0.1333333333333333
gini,9,1,breast_cancer,0.7333333333333334
mutual_info,9,1,breast_cancer,0.6333333333333333
f_test,9,1,breast_cancer,0.9
pimp,9,1,breast_cancer,0.8333333333333334
shap,9,1,breast_cancer,0.9
pearson,9,1,breast_cancer,0.9
spearman,9,1,breast_cancer,0.6333333333333333
kendall,9,1,breast_cancer,0.6333333333333333
pps,9,1,breast_cancer,0.30000000000000004
gini,0,0,breast_cancer,0.0
mutual_info,0,0,breast_cancer,0.0
f_test,0,0,breast_cancer,0.0
pimp,0,0,breast_cancer,0.0
shap,0,0,breast_cancer,0.0
pearson,0,0,breast_cancer,0.0
spearman,0,0,breast_cancer,0.0
kendall,0,0,breast_cancer,0.0
pps,0,0,breast_cancer,0.0
gini,1,0,breast_cancer,0.0
mutual_info,1,0,breast_cancer,0.0
f_test,1,0,breast_cancer,0.0
pimp,1,0,breast_cancer,0.0
shap,1,0,breast_cancer,0.0
pearson,1,0,breast_cancer,0.0
spearman,1,0,breast_cancer,0.0
kendall,1,0,breast_cancer,0.0
pps,1,0,breast_cancer,0.0
gini,2,0,breast_cancer,0.0
mutual_info,2,0,breast_cancer,0.0
f_test,2,0,breast_cancer,0.0
pimp,2,0,breast_cancer,0.0
shap,2,0,breast_cancer,0.0
pearson,2,0,breast_cancer,0.0
spearman,2,0,breast_cancer,0.0
kendall,2,0,breast_cancer,0.0
pps,2,0,breast_cancer,0.0
gini,3,0,breast_cancer,0.0
mutual_info,3,0,breast_cancer,0.0
f_test,3,0,breast_cancer,0.0
pimp,3,0,breast_cancer,0.0
shap,3,0,breast_cancer,0.0
pearson,3,0,breast_cancer,0.0
spearman,3,0,breast_cancer,0.0
kendall,3,0,breast_cancer,0.0
pps,3,0,breast_cancer,0.0
gini,4,0,breast_cancer,0.0
mutual_info,4,0,breast_cancer,0.0
f_test,4,0,breast_cancer,0.0
pimp,4,0,breast_cancer,0.0
shap,4,0,breast_cancer,0.0
pearson,4,0,breast_cancer,0.0
spearman,4,0,breast_cancer,0.0
kendall,4,0,breast_cancer,0.0
pps,4,0,breast_cancer,0.0
gini,5,0,breast_cancer,0.0
mutual_info,5,0,breast_cancer,0.0
f_test,5,0,breast_cancer,0.0
pimp,5,0,breast_cancer,0.0
shap,5,0,breast_cancer,0.0
pearson,5,0,breast_cancer,0.0
spearman,5,0,breast_cancer,0.0
kendall,5,0,breast_cancer,0.0
pps,5,0,breast_cancer,0.0
gini,6,0,breast_cancer,0.0
mutual_info,6,0,breast_cancer,0.0
f_test,6,0,breast_cancer,0.0
pimp,6,0,breast_cancer,0.0
shap,6,0,breast_cancer,0.0
pearson,6,0,breast_cancer,0.0
spearman,6,0,breast_cancer,0.0
kendall,6,0,breast_cancer,0.0
pps,6,0,breast_cancer,0.0
gini,7,0,breast_cancer,0.0
mutual_info,7,0,breast_cancer,0.0
f_test,7,0,breast_cancer,0.0
pimp,7,0,breast_cancer,0.0
shap,7,0,breast_cancer,0.0
pearson,7,0,breast_cancer,0.0
spearman,7,0,breast_cancer,0.0
kendall,7,0,breast_cancer,0.0
pps,7,0,breast_cancer,0.0
gini,8,0,breast_cancer,0.0
mutual_info,8,0,breast_cancer,0.0
f_test,8,0,breast_cancer,0.0
pimp,8,0,breast_cancer,0.0
shap,8,0,breast_cancer,0.0
pearson,8,0,breast_cancer,0.0
spearman,8,0,breast_cancer,0.0
kendall,8,0,breast_cancer,0.0
pps,8,0,breast_cancer,0.0
gini,9,0,breast_cancer,0.0
mutual_info,9,0,breast_cancer,0.0
f_test,9,0,breast_cancer,0.0
pimp,9,0,breast_cancer,0.0
shap,9,0,breast_cancer,0.0
pearson,9,0,breast_cancer,0.0
spearman,9,0,breast_cancer,0.0
kendall,9,0,breast_cancer,0.0
pps,9,0,breast_cancer,0.0
gini,0,2,breast_cancer,0.7666666666666666
mutual_info,0,2,breast_cancer,0.7333333333333334
f_test,0,2,breast_cancer,0.8333333333333334
pimp,0,2,breast_cancer,0.7333333333333334
shap,0,2,breast_cancer,0.7666666666666666
pearson,0,2,breast_cancer,0.8333333333333334
spearman,0,2,breast_cancer,0.6666666666666667
kendall,0,2,breast_cancer,0.6666666666666667
pps,0,2,breast_cancer,0.23333333333333328
gini,1,2,breast_cancer,0.7666666666666666
mutual_info,1,2,breast_cancer,0.7
f_test,1,2,breast_cancer,0.6666666666666667
pimp,1,2,breast_cancer,0.7666666666666666
shap,1,2,breast_cancer,0.7666666666666666
pearson,1,2,breast_cancer,0.6666666666666667
spearman,1,2,breast_cancer,0.7
kendall,1,2,breast_cancer,0.7
pps,1,2,breast_cancer,0.16666666666666663
gini,2,2,breast_cancer,0.7
mutual_info,2,2,breast_cancer,0.33333333333333337
f_test,2,2,breast_cancer,0.7
pimp,2,2,breast_cancer,0.6333333333333333
shap,2,2,breast_cancer,0.6333333333333333
pearson,2,2,breast_cancer,0.7
spearman,2,2,breast_cancer,0.43333333333333335
kendall,2,2,breast_cancer,0.43333333333333335
pps,2,2,breast_cancer,0.0
gini,3,2,breast_cancer,0.7333333333333334
mutual_info,3,2,breast_cancer,0.6666666666666667
f_test,3,2,breast_cancer,0.8
pimp,3,2,breast_cancer,0.6666666666666667
shap,3,2,breast_cancer,0.7333333333333334
pearson,3,2,breast_cancer,0.8
spearman,3,2,breast_cancer,0.6666666666666667
kendall,3,2,breast_cancer,0.6666666666666667
pps,3,2,breast_cancer,0.033333333333333326
gini,4,2,breast_cancer,0.7333333333333334
mutual_info,4,2,breast_cancer,0.7
f_test,4,2,breast_cancer,0.7
pimp,4,2,breast_cancer,0.7666666666666666
shap,4,2,breast_cancer,0.7
pearson,4,2,breast_cancer,0.7
spearman,4,2,breast_cancer,0.7
kendall,4,2,breast_cancer,0.7
pps,4,2,breast_cancer,0.1333333333333333
gini,5,2,breast_cancer,0.7666666666666666
mutual_info,5,2,breast_cancer,0.4
f_test,5,2,breast_cancer,0.7333333333333334
pimp,5,2,breast_cancer,0.7
shap,5,2,breast_cancer,0.7666666666666666
pearson,5,2,breast_cancer,0.7333333333333334
spearman,5,2,breast_cancer,0.7333333333333334
kendall,5,2,breast_cancer,0.7333333333333334
pps,5,2,breast_cancer,0.033333333333333326
gini,6,2,breast_cancer,0.7666666666666666
mutual_info,6,2,breast_cancer,0.6666666666666667
f_test,6,2,breast_cancer,0.8333333333333334
pimp,6,2,breast_cancer,0.8666666666666667
shap,6,2,breast_cancer,0.7
pearson,6,2,breast_cancer,0.8333333333333334
spearman,6,2,breast_cancer,0.7666666666666666
kendall,6,2,breast_cancer,0.7666666666666666
pps,6,2,breast_cancer,0.033333333333333326
gini,7,2,breast_cancer,0.7333333333333334
mutual_info,7,2,breast_cancer,0.7666666666666666
f_test,7,2,breast_cancer,0.8333333333333334
pimp,7,2,breast_cancer,0.6
shap,7,2,breast_cancer,0.7666666666666666
pearson,7,2,breast_cancer,0.8333333333333334
spearman,7,2,breast_cancer,0.7333333333333334
kendall,7,2,breast_cancer,0.7333333333333334
pps,7,2,breast_cancer,0.033333333333333326
gini,8,2,breast_cancer,0.7
mutual_info,8,2,breast_cancer,0.4
f_test,8,2,breast_cancer,0.7
pimp,8,2,breast_cancer,0.6666666666666667
shap,8,2,breast_cancer,0.7
pearson,8,2,breast_cancer,0.7
spearman,8,2,breast_cancer,0.4
kendall,8,2,breast_cancer,0.4
pps,8,2,breast_cancer,0.033333333333333326
gini,9,2,breast_cancer,0.6666666666666667
mutual_info,9,2,breast_cancer,0.4
f_test,9,2,breast_cancer,0.7
pimp,9,2,breast_cancer,0.7
shap,9,2,breast_cancer,0.6666666666666667
pearson,9,2,breast_cancer,0.7
spearman,9,2,breast_cancer,0.43333333333333335
kendall,9,2,breast_cancer,0.43333333333333335
pps,9,2,breast_cancer,0.0
gini,0,3,breast_cancer,0.7333333333333334
mutual_info,0,3,breast_cancer,0.19999999999999996
f_test,0,3,breast_cancer,0.3666666666666667
pimp,0,3,breast_cancer,0.33333333333333337
shap,0,3,breast_cancer,0.5666666666666667
pearson,0,3,breast_cancer,0.3666666666666667
spearman,0,3,breast_cancer,0.30000000000000004
kendall,0,3,breast_cancer,0.30000000000000004
pps,0,3,breast_cancer,0.033333333333333326
gini,1,3,breast_cancer,0.7666666666666666
mutual_info,1,3,breast_cancer,0.4666666666666667
f_test,1,3,breast_cancer,0.7
pimp,1,3,breast_cancer,0.8666666666666667
shap,1,3,breast_cancer,0.5666666666666667
pearson,1,3,breast_cancer,0.7
spearman,1,3,breast_cancer,0.7
kendall,1,3,breast_cancer,0.7
pps,1,3,breast_cancer,0.06666666666666665
gini,2,3,breast_cancer,0.7666666666666666
mutual_info,2,3,breast_cancer,0.4666666666666667
f_test,2,3,breast_cancer,0.4666666666666667
pimp,2,3,breast_cancer,0.23333333333333328
shap,2,3,breast_cancer,0.5666666666666667
pearson,2,3,breast_cancer,0.4666666666666667
spearman,2,3,breast_cancer,0.4666666666666667
kendall,2,3,breast_cancer,0.4666666666666667
pps,2,3,breast_cancer,0.1333333333333333
gini,3,3,breast_cancer,0.7333333333333334
mutual_info,3,3,breast_cancer,0.7666666666666666
f_test,3,3,breast_cancer,0.7
pimp,3,3,breast_cancer,0.23333333333333328
shap,3,3,breast_cancer,0.8
pearson,3,3,breast_cancer,0.7
spearman,3,3,breast_cancer,0.7666666666666666
kendall,3,3,breast_cancer,0.7666666666666666
pps,3,3,breast_cancer,0.1333333333333333
gini,4,3,breast_cancer,0.7333333333333334
mutual_info,4,3,breast_cancer,0.4666666666666667
f_test,4,3,breast_cancer,0.4666666666666667
pimp,4,3,breast_cancer,0.6333333333333333
shap,4,3,breast_cancer,0.5666666666666667
pearson,4,3,breast_cancer,0.4666666666666667
spearman,4,3,breast_cancer,0.4666666666666667
kendall,4,3,breast_cancer,0.4666666666666667
pps,4,3,breast_cancer,0.19999999999999996
gini,5,3,breast_cancer,0.5
mutual_info,5,3,breast_cancer,0.3666666666666667
f_test,5,3,breast_cancer,0.33333333333333337
pimp,5,3,breast_cancer,0.09999999999999998
shap,5,3,breast_cancer,0.3666666666666667
pearson,5,3,breast_cancer,0.33333333333333337
spearman,5,3,breast_cancer,0.3666666666666667
kendall,5,3,breast_cancer,0.3666666666666667
pps,5,3,breast_cancer,0.0
gini,6,3,breast_cancer,0.7
mutual_info,6,3,breast_cancer,0.43333333333333335
f_test,6,3,breast_cancer,0.4
pimp,6,3,breast_cancer,0.4666666666666667
shap,6,3,breast_cancer,0.7333333333333334
pearson,6,3,breast_cancer,0.4
spearman,6,3,breast_cancer,0.5666666666666667
kendall,6,3,breast_cancer,0.5666666666666667
pps,6,3,breast_cancer,0.23333333333333328
gini,7,3,breast_cancer,0.7333333333333334
mutual_info,7,3,breast_cancer,0.43333333333333335
f_test,7,3,breast_cancer,0.5666666666666667
pimp,7,3,breast_cancer,0.2666666666666667
shap,7,3,breast_cancer,0.7333333333333334
pearson,7,3,breast_cancer,0.5666666666666667
spearman,7,3,breast_cancer,0.5666666666666667
kendall,7,3,breast_cancer,0.5666666666666667
pps,7,3,breast_cancer,0.16666666666666663
gini,8,3,breast_cancer,0.5
mutual_info,8,3,breast_cancer,0.3666666666666667
f_test,8,3,breast_cancer,0.43333333333333335
pimp,8,3,breast_cancer,0.1333333333333333
shap,8,3,breast_cancer,0.30000000000000004
pearson,8,3,breast_cancer,0.43333333333333335
spearman,8,3,breast_cancer,0.43333333333333335
kendall,8,3,breast_cancer,0.43333333333333335
pps,8,3,breast_cancer,0.0
gini,9,3,breast_cancer,0.5333333333333333
mutual_info,9,3,breast_cancer,0.33333333333333337
f_test,9,3,breast_cancer,0.23333333333333328
pimp,9,3,breast_cancer,0.19999999999999996
shap,9,3,breast_cancer,0.5
pearson,9,3,breast_cancer,0.23333333333333328
spearman,9,3,breast_cancer,0.19999999999999996
kendall,9,3,breast_cancer,0.19999999999999996
pps,9,3,breast_cancer,0.0
gini,0,4,breast_cancer,0.7333333333333334
mutual_info,0,4,breast_cancer,0.43333333333333335
f_test,0,4,breast_cancer,0.4
pimp,0,4,breast_cancer,0.6
shap,0,4,breast_cancer,0.5666666666666667
pearson,0,4,breast_cancer,0.4
spearman,0,4,breast_cancer,0.33333333333333337
kendall,0,4,breast_cancer,0.33333333333333337
pps,0,4,breast_cancer,0.2666666666666667
gini,1,4,breast_cancer,0.7
mutual_info,1,4,breast_cancer,0.33333333333333337
f_test,1,4,breast_cancer,0.33333333333333337
pimp,1,4,breast_cancer,0.0
shap,1,4,breast_cancer,0.5333333333333333
pearson,1,4,breast_cancer,0.33333333333333337
spearman,1,4,breast_cancer,0.33333333333333337
kendall,1,4,breast_cancer,0.33333333333333337
pps,1,4,breast_cancer,0.09999999999999998
gini,2,4,breast_cancer,0.7666666666666666
mutual_info,2,4,breast_cancer,0.16666666666666663
f_test,2,4,breast_cancer,0.33333333333333337
pimp,2,4,breast_cancer,0.0
shap,2,4,breast_cancer,0.5666666666666667
pearson,2,4,breast_cancer,0.33333333333333337
spearman,2,4,breast_cancer,0.33333333333333337
kendall,2,4,breast_cancer,0.33333333333333337
pps,2,4,breast_cancer,0.06666666666666665
gini,3,4,breast_cancer,0.7333333333333334
mutual_info,3,4,breast_cancer,0.33333333333333337
f_test,3,4,breast_cancer,0.3666666666666667
pimp,3,4,breast_cancer,0.5333333333333333
shap,3,4,breast_cancer,0.6
pearson,3,4,breast_cancer,0.3666666666666667
spearman,3,4,breast_cancer,0.30000000000000004
kendall,3,4,breast_cancer,0.30000000000000004
pps,3,4,breast_cancer,0.1333333333333333
gini,4,4,breast_cancer,0.7333333333333334
mutual_info,4,4,breast_cancer,0.30000000000000004
f_test,4,4,breast_cancer,0.43333333333333335
pimp,4,4,breast_cancer,0.5
shap,4,4,breast_cancer,0.5333333333333333
pearson,4,4,breast_cancer,0.43333333333333335
spearman,4,4,breast_cancer,0.33333333333333337
kendall,4,4,breast_cancer,0.33333333333333337
pps,4,4,breast_cancer,0.06666666666666665
gini,5,4,breast_cancer,0.7333333333333334
mutual_info,5,4,breast_cancer,0.7
f_test,5,4,breast_cancer,0.7
pimp,5,4,breast_cancer,0.6666666666666667
shap,5,4,breast_cancer,0.6666666666666667
pearson,5,4,breast_cancer,0.7
spearman,5,4,breast_cancer,0.7
kendall,5,4,breast_cancer,0.7
pps,5,4,breast_cancer,0.23333333333333328
gini,6,4,breast_cancer,0.8333333333333334
mutual_info,6,4,breast_cancer,0.8333333333333334
f_test,6,4,breast_cancer,0.8
pimp,6,4,breast_cancer,0.6666666666666667
shap,6,4,breast_cancer,0.9
pearson,6,4,breast_cancer,0.8
spearman,6,4,breast_cancer,0.8333333333333334
kendall,6,4,breast_cancer,0.8333333333333334
pps,6,4,breast_cancer,0.2666666666666667
gini,7,4,breast_cancer,0.7333333333333334
mutual_info,7,4,breast_cancer,0.30000000000000004
f_test,7,4,breast_cancer,0.43333333333333335
pimp,7,4,breast_cancer,0.3666666666666667
shap,7,4,breast_cancer,0.6333333333333333
pearson,7,4,breast_cancer,0.43333333333333335
spearman,7,4,breast_cancer,0.33333333333333337
kendall,7,4,breast_cancer,0.33333333333333337
pps,7,4,breast_cancer,0.1333333333333333
gini,8,4,breast_cancer,0.6333333333333333
mutual_info,8,4,breast_cancer,0.1333333333333333
f_test,8,4,breast_cancer,0.33333333333333337
pimp,8,4,breast_cancer,0.3666666666666667
shap,8,4,breast_cancer,0.5666666666666667
pearson,8,4,breast_cancer,0.33333333333333337
spearman,8,4,breast_cancer,0.33333333333333337
kendall,8,4,breast_cancer,0.33333333333333337
pps,8,4,breast_cancer,0.06666666666666665
gini,9,4,breast_cancer,0.7333333333333334
mutual_info,9,4,breast_cancer,0.4
f_test,9,4,breast_cancer,0.43333333333333335
pimp,9,4,breast_cancer,0.6666666666666667
shap,9,4,breast_cancer,0.6
pearson,9,4,breast_cancer,0.43333333333333335
spearman,9,4,breast_cancer,0.4
kendall,9,4,breast_cancer,0.4
pps,9,4,breast_cancer,0.2666666666666667
gini,0,5,breast_cancer,0.6333333333333333
mutual_info,0,5,breast_cancer,0.2666666666666667
f_test,0,5,breast_cancer,0.43333333333333335
pimp,0,5,breast_cancer,0.0
shap,0,5,breast_cancer,0.5666666666666667
pearson,0,5,breast_cancer,0.43333333333333335
spearman,0,5,breast_cancer,0.43333333333333335
kendall,0,5,breast_cancer,0.43333333333333335
pps,0,5,breast_cancer,0.0
gini,1,5,breast_cancer,0.6666666666666667
mutual_info,1,5,breast_cancer,0.6666666666666667
f_test,1,5,breast_cancer,0.5333333333333333
pimp,1,5,breast_cancer,0.8
shap,1,5,breast_cancer,0.6666666666666667
pearson,1,5,breast_cancer,0.5333333333333333
spearman,1,5,breast_cancer,0.6666666666666667
kendall,1,5,breast_cancer,0.6666666666666667
pps,1,5,breast_cancer,0.30000000000000004
gini,2,5,breast_cancer,0.43333333333333335
mutual_info,2,5,breast_cancer,0.30000000000000004
f_test,2,5,breast_cancer,0.30000000000000004
pimp,2,5,breast_cancer,0.7333333333333334
shap,2,5,breast_cancer,0.5
pearson,2,5,breast_cancer,0.30000000000000004
spearman,2,5,breast_cancer,0.30000000000000004
kendall,2,5,breast_cancer,0.30000000000000004
pps,2,5,breast_cancer,0.06666666666666665
gini,3,5,breast_cancer,0.7666666666666666
mutual_info,3,5,breast_cancer,0.3666666666666667
f_test,3,5,breast_cancer,0.43333333333333335
pimp,3,5,breast_cancer,0.9
