imp_type,pp_coef,random_state,data_split,dataset
f_test,0.5447163973079235,8,7,boston
pimp,0.7652107145707839,8,7,boston
shap,0.635328336970479,8,7,boston
pearson,0.5447163973079236,8,7,boston
spearman,0.611115755485297,8,7,boston
kendall,0.611115755485297,8,7,boston
pps,0.2952437229029732,8,7,boston
gini,0.6418320848515109,9,7,boston
mutual_info,0.7882399398554608,9,7,boston
f_test,0.5917518451120928,9,7,boston
pimp,0.7546795107764118,9,7,boston
shap,0.6418320848515106,9,7,boston
pearson,0.5917518451120924,9,7,boston
spearman,0.6408926567250212,9,7,boston
kendall,0.6408926567250212,9,7,boston
pps,0.29474247467871006,9,7,boston
gini,0.7005283513767977,0,8,boston
mutual_info,0.6978936399858399,0,8,boston
f_test,0.7424602747758212,0,8,boston
pimp,0.7005283513767975,0,8,boston
shap,0.7249556318371443,0,8,boston
pearson,0.7424602747758215,0,8,boston
spearman,0.7966794027223433,0,8,boston
kendall,0.6978936399858396,0,8,boston
pps,0.20219987052527055,0,8,boston
gini,0.6938496020026247,1,8,boston
mutual_info,0.6922178261144146,1,8,boston
f_test,0.7353108520889983,1,8,boston
pimp,0.693849602002625,1,8,boston
shap,0.7135637388299472,1,8,boston
pearson,0.735310852088998,1,8,boston
spearman,0.7836934324381373,1,8,boston
kendall,0.6922178261144141,1,8,boston
pps,0.2072030393040816,1,8,boston
gini,0.7042258056054401,2,8,boston
mutual_info,0.6912589547924771,2,8,boston
f_test,0.7565535867804368,2,8,boston
pimp,0.7042258056054401,2,8,boston
shap,0.7405511124389684,2,8,boston
pearson,0.7565535867804364,2,8,boston
spearman,0.8079305748590564,2,8,boston
kendall,0.6912589547924775,2,8,boston
pps,0.20761439050458952,2,8,boston
gini,0.7084080421613707,3,8,boston
mutual_info,0.7088998617635793,3,8,boston
f_test,0.7687018114170535,3,8,boston
pimp,0.7084080421613709,3,8,boston
shap,0.7348379717080673,3,8,boston
pearson,0.7687018114170536,3,8,boston
spearman,0.8119182115875845,3,8,boston
kendall,0.7088998617635792,3,8,boston
pps,0.21371113182062268,3,8,boston
gini,0.7240804378614134,4,8,boston
mutual_info,0.7155462670480177,4,8,boston
f_test,0.7825046907493375,4,8,boston
pimp,0.7240804378614132,4,8,boston
shap,0.7418603018116446,4,8,boston
pearson,0.7825046907493372,4,8,boston
spearman,0.7877682282081298,4,8,boston
kendall,0.7155462670480177,4,8,boston
pps,0.2136351562271108,4,8,boston
gini,0.7054985096065043,5,8,boston
mutual_info,0.6977072486488223,5,8,boston
f_test,0.7715257600678456,5,8,boston
pimp,0.7054985096065042,5,8,boston
shap,0.7518292584856342,5,8,boston
pearson,0.7715257600678455,5,8,boston
spearman,0.8218169518547976,5,8,boston
kendall,0.6977072486488222,5,8,boston
pps,0.214837336017432,5,8,boston
gini,0.6898189010653896,6,8,boston
mutual_info,0.6799282777790959,6,8,boston
f_test,0.7507787606090969,6,8,boston
pimp,0.6898189010653896,6,8,boston
shap,0.7034505214517319,6,8,boston
pearson,0.7507787606090969,6,8,boston
spearman,0.7903955277858553,6,8,boston
kendall,0.6799282777790959,6,8,boston
pps,0.199052774535381,6,8,boston
gini,0.7178486915835873,7,8,boston
mutual_info,0.7133981762346676,7,8,boston
f_test,0.7769124955520265,7,8,boston
pimp,0.7178486915835876,7,8,boston
shap,0.7178486915835876,7,8,boston
pearson,0.7769124955520262,7,8,boston
spearman,0.8014883914799971,7,8,boston
kendall,0.7133981762346676,7,8,boston
pps,0.2054952623644098,7,8,boston
gini,0.69630051713499,8,8,boston
mutual_info,0.7012881163215938,8,8,boston
f_test,0.7430970062274636,8,8,boston
pimp,0.69630051713499,8,8,boston
shap,0.7227402537046002,8,8,boston
pearson,0.7430970062274636,8,8,boston
spearman,0.7823548567117723,8,8,boston
kendall,0.7012881163215938,8,8,boston
pps,0.21181509652389505,8,8,boston
gini,0.7106778821262048,9,8,boston
mutual_info,0.714536568765206,9,8,boston
f_test,0.7677546626635778,9,8,boston
pimp,0.7106778821262049,9,8,boston
shap,0.7217846114481187,9,8,boston
pearson,0.7677546626635776,9,8,boston
spearman,0.8030552857639534,9,8,boston
kendall,0.7145365687652057,9,8,boston
pps,0.2074097280960568,9,8,boston
gini,0.7301133154392714,0,9,boston
mutual_info,0.8667262285923872,0,9,boston
f_test,0.8485147071074453,0,9,boston
pimp,0.7301133154392717,0,9,boston
shap,0.5883562111370944,0,9,boston
pearson,0.8485147071074454,0,9,boston
spearman,0.8667262285923875,0,9,boston
kendall,0.7946977998578675,0,9,boston
pps,0.2138795753878707,0,9,boston
gini,0.7594976490854481,1,9,boston
mutual_info,0.8658746634498421,1,9,boston
f_test,0.8507409165548849,1,9,boston
pimp,0.7594976490854479,1,9,boston
shap,0.7555139066738434,1,9,boston
pearson,0.8507409165548846,1,9,boston
spearman,0.8658746634498423,1,9,boston
kendall,0.8292722002933871,1,9,boston
pps,0.22429892735562112,1,9,boston
gini,0.7231315102098158,2,9,boston
mutual_info,0.8899284002038171,2,9,boston
f_test,0.8398113695584537,2,9,boston
pimp,0.7231315102098158,2,9,boston
shap,0.7520047720739684,2,9,boston
pearson,0.8398113695584534,2,9,boston
spearman,0.8899284002038174,2,9,boston
kendall,0.827114375458742,2,9,boston
pps,0.22512291709898924,2,9,boston
gini,0.7067753124089714,3,9,boston
mutual_info,0.8887451020450567,3,9,boston
f_test,0.8366036825953495,3,9,boston
pimp,0.7067753124089715,3,9,boston
shap,0.5803636422514145,3,9,boston
pearson,0.8366036825953492,3,9,boston
spearman,0.8887451020450567,3,9,boston
kendall,0.8460641155746975,3,9,boston
pps,0.23116084996811412,3,9,boston
gini,0.7475888730883382,4,9,boston
mutual_info,0.8911986123271033,4,9,boston
f_test,0.8628176365462227,4,9,boston
pimp,0.7475888730883381,4,9,boston
shap,0.7806928662173507,4,9,boston
pearson,0.8628176365462227,4,9,boston
spearman,0.8911986123271034,4,9,boston
kendall,0.8357485661537448,4,9,boston
pps,0.22814590938464288,4,9,boston
gini,0.7166956423022839,5,9,boston
mutual_info,0.8437489671872476,5,9,boston
f_test,0.8024319362487173,5,9,boston
pimp,0.7166956423022831,5,9,boston
shap,0.5516181257386479,5,9,boston
pearson,0.8024319362487169,5,9,boston
spearman,0.8437489671872473,5,9,boston
kendall,0.7923163703580413,5,9,boston
pps,0.20881921057246436,5,9,boston
gini,0.7002145897334211,6,9,boston
mutual_info,0.8792282627881768,6,9,boston
f_test,0.8376310104178458,6,9,boston
pimp,0.700214589733421,6,9,boston
shap,0.7455238747504105,6,9,boston
pearson,0.8376310104178465,6,9,boston
spearman,0.8792282627881767,6,9,boston
kendall,0.8357611836655553,6,9,boston
pps,0.22240443820791256,6,9,boston
gini,0.7192121463914888,7,9,boston
mutual_info,0.8372779348383873,7,9,boston
f_test,0.8171895992589678,7,9,boston
pimp,0.7192121463914882,7,9,boston
shap,0.6156977132565727,7,9,boston
pearson,0.8171895992589678,7,9,boston
spearman,0.8372779348383873,7,9,boston
kendall,0.8283361054176285,7,9,boston
pps,0.22547756826978285,7,9,boston
gini,0.6954410132103545,8,9,boston
mutual_info,0.8065814496930924,8,9,boston
f_test,0.8134431520578168,8,9,boston
pimp,0.695441013210354,8,9,boston
shap,0.702311573087229,8,9,boston
pearson,0.8134431520578168,8,9,boston
spearman,0.8065814496930923,8,9,boston
kendall,0.7845146989055918,8,9,boston
pps,0.21119680344373007,8,9,boston
gini,0.6800250406504345,9,9,boston
mutual_info,0.8318769891925375,9,9,boston
f_test,0.7525105682186152,9,9,boston
pimp,0.6800250406504339,9,9,boston
shap,0.7022374633528846,9,9,boston
pearson,0.7525105682186148,9,9,boston
spearman,0.8318769891925372,9,9,boston
kendall,0.7680645293044639,9,9,boston
pps,0.1992191764824608,9,9,boston
gini,0.9254210997455924,0,1,diabetes
mutual_info,0.9254210997455924,0,1,diabetes
f_test,0.9254210997455924,0,1,diabetes
pimp,0.9254210997455924,0,1,diabetes
shap,0.7378388849142629,0,1,diabetes
pearson,0.9254210997455924,0,1,diabetes
spearman,0.9254210997455924,0,1,diabetes
kendall,0.9254210997455924,0,1,diabetes
pps,0.5382898429288446,0,1,diabetes
gini,0.9159546806825232,1,1,diabetes
mutual_info,0.9159546806825232,1,1,diabetes
f_test,0.9159546806825232,1,1,diabetes
pimp,0.9159546806825232,1,1,diabetes
shap,0.540307623764758,1,1,diabetes
pearson,0.9159546806825232,1,1,diabetes
spearman,0.9159546806825232,1,1,diabetes
kendall,0.9159546806825232,1,1,diabetes
pps,0.540307623764758,1,1,diabetes
gini,0.9085616878336579,2,1,diabetes
mutual_info,0.9085616878336579,2,1,diabetes
f_test,0.9085616878336579,2,1,diabetes
pimp,0.9085616878336579,2,1,diabetes
shap,0.6898900571381308,2,1,diabetes
pearson,0.9085616878336579,2,1,diabetes
spearman,0.9085616878336579,2,1,diabetes
kendall,0.9085616878336579,2,1,diabetes
pps,0.5514424552939784,2,1,diabetes
gini,0.953164450386796,3,1,diabetes
mutual_info,0.953164450386796,3,1,diabetes
f_test,0.953164450386796,3,1,diabetes
pimp,0.953164450386796,3,1,diabetes
shap,0.7260436325856652,3,1,diabetes
pearson,0.953164450386796,3,1,diabetes
spearman,0.953164450386796,3,1,diabetes
kendall,0.953164450386796,3,1,diabetes
pps,0.565010943968941,3,1,diabetes
gini,0.9029604859886593,4,1,diabetes
mutual_info,0.9029604859886593,4,1,diabetes
f_test,0.9029604859886593,4,1,diabetes
pimp,0.9029604859886593,4,1,diabetes
shap,0.7826112939156912,4,1,diabetes
pearson,0.9029604859886593,4,1,diabetes
spearman,0.9029604859886593,4,1,diabetes
kendall,0.9029604859886593,4,1,diabetes
pps,0.5417253916346881,4,1,diabetes
gini,0.8896894044142335,5,1,diabetes
mutual_info,0.8896894044142335,5,1,diabetes
f_test,0.8896894044142335,5,1,diabetes
pimp,0.8896894044142335,5,1,diabetes
shap,0.5623921533319549,5,1,diabetes
pearson,0.8896894044142335,5,1,diabetes
spearman,0.8896894044142335,5,1,diabetes
kendall,0.8896894044142335,5,1,diabetes
pps,0.5204409920630806,5,1,diabetes
gini,0.9282286909964308,6,1,diabetes
mutual_info,0.9282286909964308,6,1,diabetes
f_test,0.9282286909964308,6,1,diabetes
pimp,0.9282286909964308,6,1,diabetes
shap,0.7404876268866992,6,1,diabetes
pearson,0.9282286909964308,6,1,diabetes
spearman,0.9282286909964308,6,1,diabetes
kendall,0.9282286909964308,6,1,diabetes
pps,0.5528803653971291,6,1,diabetes
gini,0.9222727358553796,7,1,diabetes
mutual_info,0.9222727358553796,7,1,diabetes
f_test,0.9222727358553796,7,1,diabetes
pimp,0.9222727358553796,7,1,diabetes
shap,0.6009164374284139,7,1,diabetes
pearson,0.9222727358553796,7,1,diabetes
spearman,0.9222727358553796,7,1,diabetes
kendall,0.9222727358553796,7,1,diabetes
pps,0.5310280259673711,7,1,diabetes
gini,0.9314763915763198,8,1,diabetes
mutual_info,0.9314763915763198,8,1,diabetes
f_test,0.9314763915763198,8,1,diabetes
pimp,0.9314763915763198,8,1,diabetes
shap,0.6176100131131619,8,1,diabetes
pearson,0.9314763915763198,8,1,diabetes
spearman,0.9314763915763198,8,1,diabetes
kendall,0.9314763915763198,8,1,diabetes
pps,0.5409329977204862,8,1,diabetes
gini,0.9292169125108442,9,1,diabetes
mutual_info,0.9292169125108442,9,1,diabetes
f_test,0.9292169125108442,9,1,diabetes
pimp,0.9292169125108442,9,1,diabetes
shap,0.6114325843538991,9,1,diabetes
pearson,0.9292169125108442,9,1,diabetes
spearman,0.9292169125108442,9,1,diabetes
kendall,0.9292169125108442,9,1,diabetes
pps,0.5409286060607681,9,1,diabetes
gini,0.9775577354006805,0,2,diabetes
mutual_info,0.825122233969256,0,2,diabetes
f_test,0.9775577354006805,0,2,diabetes
pimp,0.9775577354006805,0,2,diabetes
shap,0.5568496100972326,0,2,diabetes
pearson,0.9775577354006805,0,2,diabetes
spearman,0.9775577354006805,0,2,diabetes
kendall,0.9775577354006805,0,2,diabetes
pps,0.503672213080665,0,2,diabetes
gini,0.955447150276083,1,2,diabetes
mutual_info,0.8443578580214822,1,2,diabetes
f_test,0.955447150276083,1,2,diabetes
pimp,0.955447150276083,1,2,diabetes
shap,0.5608528885725395,1,2,diabetes
pearson,0.955447150276083,1,2,diabetes
spearman,0.955447150276083,1,2,diabetes
kendall,0.955447150276083,1,2,diabetes
pps,0.4927719727979472,1,2,diabetes
gini,0.9682122374115952,2,2,diabetes
mutual_info,0.8518462671633583,2,2,diabetes
f_test,0.9682122374115952,2,2,diabetes
pimp,0.9682122374115952,2,2,diabetes
shap,0.6596118299530663,2,2,diabetes
pearson,0.9682122374115952,2,2,diabetes
spearman,0.9682122374115952,2,2,diabetes
kendall,0.9682122374115952,2,2,diabetes
pps,0.48687793202844953,2,2,diabetes
gini,0.9640696760149299,3,2,diabetes
mutual_info,0.8557364120933711,3,2,diabetes
f_test,0.9640696760149299,3,2,diabetes
pimp,0.9640696760149299,3,2,diabetes
shap,0.654716348873629,3,2,diabetes
pearson,0.9640696760149299,3,2,diabetes
spearman,0.9640696760149299,3,2,diabetes
kendall,0.9640696760149299,3,2,diabetes
pps,0.4888843632017682,3,2,diabetes
gini,0.9702860714808954,4,2,diabetes
mutual_info,0.842535410738782,4,2,diabetes
f_test,0.9702860714808954,4,2,diabetes
pimp,0.9702860714808954,4,2,diabetes
shap,0.6154618780164365,4,2,diabetes
pearson,0.9702860714808954,4,2,diabetes
spearman,0.9702860714808954,4,2,diabetes
kendall,0.9702860714808954,4,2,diabetes
pps,0.48252863906870025,4,2,diabetes
gini,1.0353151411272519,5,2,diabetes
mutual_info,0.9139882212926665,5,2,diabetes
f_test,1.0353151411272519,5,2,diabetes
pimp,1.0353151411272519,5,2,diabetes
shap,0.6656433046781302,5,2,diabetes
pearson,1.0353151411272519,5,2,diabetes
spearman,1.0353151411272519,5,2,diabetes
kendall,1.0353151411272519,5,2,diabetes
pps,0.5274170162659029,5,2,diabetes
gini,1.0302341485717008,6,2,diabetes
mutual_info,0.8844937197215089,6,2,diabetes
f_test,1.0302341485717008,6,2,diabetes
pimp,1.0302341485717008,6,2,diabetes
shap,0.6246282133165402,6,2,diabetes
pearson,1.0302341485717008,6,2,diabetes
spearman,1.0302341485717008,6,2,diabetes
kendall,1.0302341485717008,6,2,diabetes
pps,0.5108483416936739,6,2,diabetes
gini,0.9913754888776358,7,2,diabetes
mutual_info,0.9913754888776358,7,2,diabetes
f_test,0.9913754888776358,7,2,diabetes
pimp,0.9913754888776358,7,2,diabetes
shap,0.5604300663836862,7,2,diabetes
pearson,0.9913754888776358,7,2,diabetes
spearman,0.9913754888776358,7,2,diabetes
kendall,0.9913754888776358,7,2,diabetes
pps,0.49494814883372856,7,2,diabetes
gini,0.9647345168276708,8,2,diabetes
mutual_info,0.8240060467392463,8,2,diabetes
f_test,0.9647345168276708,8,2,diabetes
pimp,0.9647345168276708,8,2,diabetes
shap,0.5130675579538267,8,2,diabetes
pearson,0.9647345168276708,8,2,diabetes
spearman,0.9647345168276708,8,2,diabetes
kendall,0.9647345168276708,8,2,diabetes
pps,0.49057561875262296,8,2,diabetes
gini,1.000499668156197,9,2,diabetes
mutual_info,0.8469009214559383,9,2,diabetes
f_test,1.000499668156197,9,2,diabetes
pimp,1.000499668156197,9,2,diabetes
shap,0.6163071858179584,9,2,diabetes
pearson,1.000499668156197,9,2,diabetes
spearman,1.000499668156197,9,2,diabetes
kendall,1.000499668156197,9,2,diabetes
pps,0.5138229329944791,9,2,diabetes
gini,0.8287792917271424,0,3,diabetes
mutual_info,0.7142804220962067,0,3,diabetes
f_test,0.8287792917271424,0,3,diabetes
pimp,0.8287792917271424,0,3,diabetes
shap,0.5695323176708826,0,3,diabetes
pearson,0.8287792917271424,0,3,diabetes
spearman,0.8287792917271424,0,3,diabetes
kendall,0.8287792917271424,0,3,diabetes
pps,0.5110537072552382,0,3,diabetes
gini,0.912923856428075,1,3,diabetes
mutual_info,0.7695911115728635,1,3,diabetes
f_test,0.912923856428075,1,3,diabetes
pimp,0.912923856428075,1,3,diabetes
shap,0.8274665899735743,1,3,diabetes
pearson,0.912923856428075,1,3,diabetes
spearman,0.912923856428075,1,3,diabetes
kendall,0.912923856428075,1,3,diabetes
pps,0.5504184325510086,1,3,diabetes
gini,0.8705124661940438,2,3,diabetes
mutual_info,0.7247045227880322,2,3,diabetes
f_test,0.8705124661940438,2,3,diabetes
pimp,0.8705124661940438,2,3,diabetes
shap,0.7247045227880322,2,3,diabetes
pearson,0.8705124661940438,2,3,diabetes
spearman,0.8705124661940438,2,3,diabetes
kendall,0.8705124661940438,2,3,diabetes
pps,0.5304399325370124,2,3,diabetes
gini,0.8655340972657916,3,3,diabetes
mutual_info,0.715918567777057,3,3,diabetes
f_test,0.8655340972657916,3,3,diabetes
pimp,0.8655340972657916,3,3,diabetes
shap,0.715918567777057,3,3,diabetes
pearson,0.8655340972657916,3,3,diabetes
spearman,0.8655340972657916,3,3,diabetes
kendall,0.8655340972657916,3,3,diabetes
pps,0.529401368570395,3,3,diabetes
gini,0.8345173682512732,4,3,diabetes
mutual_info,0.7093787853956324,4,3,diabetes
f_test,0.8345173682512732,4,3,diabetes
pimp,0.8345173682512732,4,3,diabetes
shap,0.7654187419928705,4,3,diabetes
pearson,0.8345173682512732,4,3,diabetes
spearman,0.8345173682512732,4,3,diabetes
kendall,0.8345173682512732,4,3,diabetes
pps,0.5138083358218147,4,3,diabetes
gini,0.8534381913708092,5,3,diabetes
mutual_info,0.708803581336789,5,3,diabetes
f_test,0.8534381913708092,5,3,diabetes
pimp,0.8534381913708092,5,3,diabetes
shap,0.708803581336789,5,3,diabetes
pearson,0.8534381913708092,5,3,diabetes
spearman,0.8534381913708092,5,3,diabetes
kendall,0.8534381913708092,5,3,diabetes
pps,0.5263618328523142,5,3,diabetes
gini,0.8768162463458351,6,3,diabetes
mutual_info,0.7286093394504126,6,3,diabetes
f_test,0.876816246345835,6,3,diabetes
pimp,0.876816246345835,6,3,diabetes
shap,0.6371139560363501,6,3,diabetes
pearson,0.876816246345835,6,3,diabetes
spearman,0.8768162463458351,6,3,diabetes
kendall,0.876816246345835,6,3,diabetes
pps,0.5102388161459954,6,3,diabetes
gini,0.8551192249349097,7,3,diabetes
mutual_info,0.7156082487876285,7,3,diabetes
f_test,0.8551192249349097,7,3,diabetes
pimp,0.8551192249349097,7,3,diabetes
shap,0.7156082487876285,7,3,diabetes
pearson,0.8551192249349097,7,3,diabetes
spearman,0.8551192249349097,7,3,diabetes
kendall,0.8551192249349097,7,3,diabetes
pps,0.5064804830950443,7,3,diabetes
gini,0.8489812738965199,8,3,diabetes
mutual_info,0.7025741584442546,8,3,diabetes
f_test,0.8489812738965199,8,3,diabetes
pimp,0.8489812738965199,8,3,diabetes
shap,0.7025741584442546,8,3,diabetes
pearson,0.8489812738965199,8,3,diabetes
spearman,0.8489812738965199,8,3,diabetes
kendall,0.8489812738965199,8,3,diabetes
pps,0.5182389732271362,8,3,diabetes
gini,0.8548223515596969,9,3,diabetes
mutual_info,0.7284811907083686,9,3,diabetes
f_test,0.8548223515596969,9,3,diabetes
pimp,0.8548223515596969,9,3,diabetes
shap,0.5287608151081025,9,3,diabetes
pearson,0.8548223515596969,9,3,diabetes
spearman,0.8548223515596969,9,3,diabetes
kendall,0.8548223515596969,9,3,diabetes
pps,0.5213932404283373,9,3,diabetes
gini,0.9148852785585116,0,4,diabetes
mutual_info,0.9148852785585116,0,4,diabetes
f_test,0.9148852785585116,0,4,diabetes
pimp,0.9148852785585116,0,4,diabetes
shap,0.6517623426228301,0,4,diabetes
pearson,0.9148852785585116,0,4,diabetes
spearman,0.9148852785585116,0,4,diabetes
kendall,0.9148852785585116,0,4,diabetes
pps,0.4759923184129224,0,4,diabetes
gini,0.8980159165045916,1,4,diabetes
mutual_info,0.8980159165045916,1,4,diabetes
f_test,0.8980159165045916,1,4,diabetes
pimp,0.8980159165045916,1,4,diabetes
shap,0.5652731289969294,1,4,diabetes
pearson,0.8980159165045916,1,4,diabetes
spearman,0.8980159165045916,1,4,diabetes
kendall,0.8980159165045916,1,4,diabetes
pps,0.46108768605002465,1,4,diabetes
gini,0.8858783511183203,2,4,diabetes
mutual_info,0.8858783511183203,2,4,diabetes
f_test,0.8858783511183203,2,4,diabetes
pimp,0.8858783511183203,2,4,diabetes
shap,0.6325477846392275,2,4,diabetes
pearson,0.8858783511183203,2,4,diabetes
spearman,0.8858783511183203,2,4,diabetes
kendall,0.8858783511183203,2,4,diabetes
pps,0.47213779156976987,2,4,diabetes
gini,0.9143257491288108,3,4,diabetes
mutual_info,0.9143257491288108,3,4,diabetes
f_test,0.9143257491288108,3,4,diabetes
pimp,0.9143257491288108,3,4,diabetes
shap,0.6682507602351713,3,4,diabetes
pearson,0.9143257491288108,3,4,diabetes
spearman,0.9143257491288108,3,4,diabetes
kendall,0.9143257491288108,3,4,diabetes
pps,0.45864468892777266,3,4,diabetes
gini,0.9171738578786264,4,4,diabetes
mutual_info,0.9171738578786264,4,4,diabetes
f_test,0.9171738578786264,4,4,diabetes
pimp,0.9171738578786264,4,4,diabetes
shap,0.6325506520467349,4,4,diabetes
pearson,0.9171738578786264,4,4,diabetes
spearman,0.9171738578786264,4,4,diabetes
kendall,0.9171738578786264,4,4,diabetes
pps,0.4679243077171562,4,4,diabetes
gini,0.8889632993147973,5,4,diabetes
mutual_info,0.8889632993147973,5,4,diabetes
f_test,0.8889632993147973,5,4,diabetes
pimp,0.8889632993147973,5,4,diabetes
shap,0.4639749780501462,5,4,diabetes
pearson,0.8889632993147973,5,4,diabetes
spearman,0.8889632993147973,5,4,diabetes
kendall,0.8889632993147973,5,4,diabetes
pps,0.4402692590282531,5,4,diabetes
gini,0.9349219797345161,6,4,diabetes
mutual_info,0.9349219797345161,6,4,diabetes
f_test,0.9349219797345161,6,4,diabetes
pimp,0.9349219797345161,6,4,diabetes
shap,0.527630224804417,6,4,diabetes
pearson,0.9349219797345161,6,4,diabetes
spearman,0.9349219797345161,6,4,diabetes
kendall,0.9349219797345161,6,4,diabetes
pps,0.47601998579141236,6,4,diabetes
gini,0.897516296347891,7,4,diabetes
mutual_info,0.897516296347891,7,4,diabetes
f_test,0.897516296347891,7,4,diabetes
pimp,0.897516296347891,7,4,diabetes
shap,0.4634077381552645,7,4,diabetes
pearson,0.897516296347891,7,4,diabetes
spearman,0.897516296347891,7,4,diabetes
kendall,0.897516296347891,7,4,diabetes
pps,0.4679700584950817,7,4,diabetes
gini,0.9152884632511055,8,4,diabetes
mutual_info,0.9152884632511055,8,4,diabetes
f_test,0.9152884632511055,8,4,diabetes
pimp,0.9152884632511055,8,4,diabetes
shap,0.5675485217930556,8,4,diabetes
pearson,0.9152884632511055,8,4,diabetes
spearman,0.9152884632511055,8,4,diabetes
kendall,0.9152884632511055,8,4,diabetes
pps,0.47579413530582776,8,4,diabetes
gini,0.926606381678807,9,4,diabetes
mutual_info,0.926606381678807,9,4,diabetes
f_test,0.926606381678807,9,4,diabetes
pimp,0.926606381678807,9,4,diabetes
shap,0.621262165246858,9,4,diabetes
pearson,0.926606381678807,9,4,diabetes
spearman,0.926606381678807,9,4,diabetes
kendall,0.926606381678807,9,4,diabetes
pps,0.47699431873710185,9,4,diabetes
gini,0.8069490944333084,0,5,diabetes
mutual_info,0.8069490944333084,0,5,diabetes
f_test,0.8069490944333084,0,5,diabetes
pimp,0.8069490944333084,0,5,diabetes
shap,0.48340710735433223,0,5,diabetes
pearson,0.8069490944333084,0,5,diabetes
spearman,0.8069490944333084,0,5,diabetes
kendall,0.8069490944333084,0,5,diabetes
pps,0.4258825457225853,0,5,diabetes
gini,0.813362405956896,1,5,diabetes
mutual_info,0.813362405956896,1,5,diabetes
f_test,0.813362405956896,1,5,diabetes
pimp,0.813362405956896,1,5,diabetes
shap,0.590796773637305,1,5,diabetes
pearson,0.813362405956896,1,5,diabetes
spearman,0.813362405956896,1,5,diabetes
kendall,0.813362405956896,1,5,diabetes
pps,0.42036142818850153,1,5,diabetes
gini,0.8362919149832423,2,5,diabetes
mutual_info,0.8362919149832423,2,5,diabetes
f_test,0.8362919149832423,2,5,diabetes
pimp,0.8362919149832423,2,5,diabetes
shap,0.6617575582343485,2,5,diabetes
pearson,0.8362919149832423,2,5,diabetes
spearman,0.8362919149832423,2,5,diabetes
kendall,0.8362919149832423,2,5,diabetes
pps,0.442818842068016,2,5,diabetes
gini,0.8199996698447803,3,5,diabetes
mutual_info,0.8199996698447803,3,5,diabetes
f_test,0.8199996698447803,3,5,diabetes
pimp,0.8199996698447803,3,5,diabetes
shap,0.6787755078022424,3,5,diabetes
pearson,0.8199996698447803,3,5,diabetes
spearman,0.8199996698447803,3,5,diabetes
kendall,0.8199996698447803,3,5,diabetes
pps,0.44200802558369784,3,5,diabetes
gini,0.8307161383008868,4,5,diabetes
mutual_info,0.8307161383008868,4,5,diabetes
f_test,0.8307161383008868,4,5,diabetes
pimp,0.8307161383008868,4,5,diabetes
shap,0.6676680873803708,4,5,diabetes
pearson,0.8307161383008868,4,5,diabetes
spearman,0.8307161383008868,4,5,diabetes
kendall,0.8307161383008868,4,5,diabetes
pps,0.43990197880916804,4,5,diabetes
gini,0.8166460925140511,5,5,diabetes
mutual_info,0.8166460925140511,5,5,diabetes
f_test,0.8166460925140511,5,5,diabetes
pimp,0.8166460925140511,5,5,diabetes
shap,0.4260121773845467,5,5,diabetes
pearson,0.8166460925140511,5,5,diabetes
spearman,0.8166460925140511,5,5,diabetes
kendall,0.8166460925140511,5,5,diabetes
pps,0.4260121773845467,5,5,diabetes
gini,0.7975656805788348,6,5,diabetes
mutual_info,0.7975656805788348,6,5,diabetes
f_test,0.7975656805788348,6,5,diabetes
pimp,0.7975656805788348,6,5,diabetes
shap,0.6224661834845108,6,5,diabetes
pearson,0.7975656805788348,6,5,diabetes
spearman,0.7975656805788348,6,5,diabetes
kendall,0.7975656805788348,6,5,diabetes
pps,0.4204722008681699,6,5,diabetes
gini,0.8432218671162031,7,5,diabetes
mutual_info,0.8432218671162031,7,5,diabetes
f_test,0.8432218671162031,7,5,diabetes
pimp,0.8432218671162031,7,5,diabetes
shap,0.5890910439138137,7,5,diabetes
pearson,0.8432218671162031,7,5,diabetes
spearman,0.8432218671162031,7,5,diabetes
kendall,0.8432218671162031,7,5,diabetes
pps,0.4391211293055973,7,5,diabetes
gini,0.8197197561884806,8,5,diabetes
mutual_info,0.8197197561884806,8,5,diabetes
f_test,0.8197197561884806,8,5,diabetes
pimp,0.8197197561884806,8,5,diabetes
shap,0.6579183680735535,8,5,diabetes
pearson,0.8197197561884806,8,5,diabetes
spearman,0.8197197561884806,8,5,diabetes
kendall,0.8197197561884806,8,5,diabetes
pps,0.4375351438590944,8,5,diabetes
gini,0.8307593889907351,9,5,diabetes
mutual_info,0.8307593889907351,9,5,diabetes
f_test,0.8307593889907351,9,5,diabetes
pimp,0.8307593889907351,9,5,diabetes
shap,0.5867353852707317,9,5,diabetes
pearson,0.8307593889907351,9,5,diabetes
spearman,0.8307593889907351,9,5,diabetes
kendall,0.8307593889907351,9,5,diabetes
pps,0.44862653204120884,9,5,diabetes
gini,0.9254210997455924,0,0,diabetes
mutual_info,0.9254210997455924,0,0,diabetes
f_test,0.9254210997455924,0,0,diabetes
pimp,0.9254210997455924,0,0,diabetes
shap,0.7378388849142629,0,0,diabetes
pearson,0.9254210997455924,0,0,diabetes
spearman,0.9254210997455924,0,0,diabetes
kendall,0.9254210997455924,0,0,diabetes
pps,0.5382898429288446,0,0,diabetes
gini,0.9159546806825232,1,0,diabetes
mutual_info,0.9159546806825232,1,0,diabetes
f_test,0.9159546806825232,1,0,diabetes
pimp,0.9159546806825232,1,0,diabetes
shap,0.540307623764758,1,0,diabetes
