imp_type,max_perc,random_state,data_split,dataset
pearson,0.011094058062568643,6,7,boston
spearman,0.027034844551190512,6,7,boston
kendall,0.027034844551190776,6,7,boston
pps,-0.04445140246141638,6,7,boston
gini,0.05466018578900912,7,7,boston
mutual_info,0.03998024025378404,7,7,boston
f_test,-0.010489407549948064,7,7,boston
pimp,0.04440857381850858,7,7,boston
shap,0.05466018578900912,7,7,boston
pearson,-0.01048940754994844,7,7,boston
spearman,0.03998024025378368,7,7,boston
kendall,0.01987705510400924,7,7,boston
pps,-0.06367906520954784,7,7,boston
gini,-0.005477476719552754,8,7,boston
mutual_info,0.013691038282905457,8,7,boston
f_test,-0.01919467286198807,8,7,boston
pimp,0.003235354305122925,8,7,boston
shap,-0.005477476719553148,8,7,boston
pearson,-0.0191946728619878,8,7,boston
spearman,-1.0316118433505649e-05,8,7,boston
kendall,-1.0316118433505649e-05,8,7,boston
pps,-0.0874777155715295,8,7,boston
gini,0.009404567695046662,9,7,boston
mutual_info,0.026232865287628634,9,7,boston
f_test,-0.0021728849679718697,9,7,boston
pimp,0.03692653964359726,9,7,boston
shap,0.00799705346994638,9,7,boston
pearson,-0.0021728849679725115,9,7,boston
spearman,0.03568240605423963,9,7,boston
kendall,0.03568240605423938,9,7,boston
pps,-0.04491460514643324,9,7,boston
gini,-0.005720766526119644,0,8,boston
mutual_info,-0.008518062970626395,0,8,boston
f_test,-0.03754508011748,0,8,boston
pimp,0.005387928303241369,0,8,boston
shap,-0.009618114175839807,0,8,boston
pearson,-0.037545080117479576,0,8,boston
spearman,-0.00875497667917239,0,8,boston
kendall,-0.01571409211436471,0,8,boston
pps,-0.11248961634625798,0,8,boston
gini,0.008632484770067898,1,8,boston
mutual_info,0.01732208550443857,1,8,boston
f_test,0.01732208550443857,1,8,boston
pimp,0.017322085504438568,1,8,boston
shap,0.017322085504438034,1,8,boston
pearson,0.01732208550443817,1,8,boston
spearman,0.017322085504438034,1,8,boston
kendall,0.01732208550443817,1,8,boston
pps,-0.0741069328142224,1,8,boston
gini,0.007804478439252523,2,8,boston
mutual_info,0.004874507037170559,2,8,boston
f_test,0.004874507037170559,2,8,boston
pimp,0.007804478439252391,2,8,boston
shap,0.00423132288963269,2,8,boston
pearson,0.004874507037170163,2,8,boston
spearman,0.00487450703717003,2,8,boston
kendall,0.004874507037170427,2,8,boston
pps,-0.06615548249427815,2,8,boston
gini,0.0012053182702771222,3,8,boston
mutual_info,0.029980223612990867,3,8,boston
f_test,-0.0030235328445089877,3,8,boston
pimp,0.0012053182702772562,3,8,boston
shap,0.029980223612990464,3,8,boston
pearson,-0.0030235328445089877,3,8,boston
spearman,0.029980223612990464,3,8,boston
kendall,0.012606672379530759,3,8,boston
pps,-0.0698750435103892,3,8,boston
gini,0.017629890727770083,4,8,boston
mutual_info,0.022698983813154716,4,8,boston
f_test,0.010473443752840275,4,8,boston
pimp,0.01762989072776969,4,8,boston
shap,0.022698983813154716,4,8,boston
pearson,0.01047344375283988,4,8,boston
spearman,0.022698983813154716,4,8,boston
kendall,0.016496764816610273,4,8,boston
pps,-0.06369123043886057,4,8,boston
gini,0.017395889373316067,5,8,boston
mutual_info,0.01814545647713138,5,8,boston
f_test,-0.0006452786360764994,5,8,boston
pimp,0.01739588937331647,5,8,boston
shap,0.018145456477131252,5,8,boston
pearson,-0.0006452786360766326,5,8,boston
spearman,0.02317117284783379,5,8,boston
kendall,0.02317117284783379,5,8,boston
pps,-0.08316766793100595,5,8,boston
gini,0.0025741696468777257,6,8,boston
mutual_info,0.0004243257359743144,6,8,boston
f_test,-0.015938046676108403,6,8,boston
pimp,0.0025741696468777257,6,8,boston
shap,0.006911964759793461,6,8,boston
pearson,-0.015938046676108264,6,8,boston
spearman,0.00042432573597417426,6,8,boston
kendall,-0.01593804667610784,6,8,boston
pps,-0.1085761289387474,6,8,boston
gini,-0.00486004373423086,7,8,boston
mutual_info,0.02317593985898638,7,8,boston
f_test,-0.013236793872838187,7,8,boston
pimp,-0.002761829893163168,7,8,boston
shap,-0.002692398111212943,7,8,boston
pearson,-0.013236793872838189,7,8,boston
spearman,0.02317593985898598,7,8,boston
kendall,0.023175939858986513,7,8,boston
pps,-0.09869855475490073,7,8,boston
gini,-0.012809362263980356,8,8,boston
mutual_info,-0.007230710582791193,8,8,boston
f_test,-0.013611758184428906,8,8,boston
pimp,-0.012809362263979943,8,8,boston
shap,-0.00723071058279188,8,8,boston
pearson,-0.013611758184428906,8,8,boston
spearman,-0.007230710582791468,8,8,boston
kendall,-0.00745887998100523,8,8,boston
pps,-0.08640337134294881,8,8,boston
gini,0.016747693570309065,9,8,boston
mutual_info,0.016311497898160467,9,8,boston
f_test,0.013420354007030238,9,8,boston
pimp,0.021668029620093444,9,8,boston
shap,0.021323219468402252,9,8,boston
pearson,0.013420354007029976,9,8,boston
spearman,0.016311497898160467,9,8,boston
kendall,0.01342035400702958,9,8,boston
pps,-0.07601562608703603,9,8,boston
gini,-0.0014379564292894885,0,9,boston
mutual_info,-0.004370928570871533,0,9,boston
f_test,0.045488319266449286,0,9,boston
pimp,-0.0014379564292889891,0,9,boston
shap,-0.0014379564292893634,0,9,boston
pearson,0.045488319266449286,0,9,boston
spearman,-0.011711998731805786,0,9,boston
kendall,-0.020513017641903365,0,9,boston
pps,-0.06895577563307531,0,9,boston
gini,-0.006226860743360298,1,9,boston
mutual_info,0.0640595869624573,1,9,boston
f_test,0.09719436947676108,1,9,boston
pimp,-0.006226860743360419,1,9,boston
shap,0.013311495726973224,1,9,boston
pearson,0.09719436947676052,1,9,boston
spearman,0.057809169776423294,1,9,boston
kendall,-0.019480240930068227,1,9,boston
pps,-0.04104017142693987,1,9,boston
gini,0.03602412521652757,2,9,boston
mutual_info,0.04797807795664052,2,9,boston
f_test,0.05453361038470881,2,9,boston
pimp,0.03602412521652757,2,9,boston
shap,0.036024125216527696,2,9,boston
pearson,0.05453361038470881,2,9,boston
spearman,0.028159418800394638,2,9,boston
kendall,0.006686713523522758,2,9,boston
pps,-0.0771435432796297,2,9,boston
gini,0.0019217366024578402,3,9,boston
mutual_info,0.05866596951087426,3,9,boston
f_test,0.1268089267899937,3,9,boston
pimp,-0.006209291932941027,3,9,boston
shap,0.0018403319927182795,3,9,boston
pearson,0.12680892678999384,3,9,boston
spearman,0.05600675857200756,3,9,boston
kendall,0.033268616732486885,3,9,boston
pps,-0.0984611879768757,3,9,boston
gini,0.03887994006549206,4,9,boston
mutual_info,0.05672392769081745,4,9,boston
f_test,0.060875782964016655,4,9,boston
pimp,0.03887994006549194,4,9,boston
shap,0.03034759354110364,4,9,boston
pearson,0.060875782964016405,4,9,boston
spearman,0.0583412985541507,4,9,boston
kendall,0.020264055143489352,4,9,boston
pps,-0.05563336725295293,4,9,boston
gini,0.0138623592769475,5,9,boston
mutual_info,0.013862359276947634,5,9,boston
f_test,0.03646610815685937,5,9,boston
pimp,0.013862359276947114,5,9,boston
shap,-0.025587051201672217,5,9,boston
pearson,0.036466108156858995,5,9,boston
spearman,0.026699726499415922,5,9,boston
kendall,-0.020085324882406275,5,9,boston
pps,-0.08221493076096499,5,9,boston
gini,0.0059697852804690005,6,9,boston
mutual_info,0.06614996706998742,6,9,boston
f_test,0.07521976128574792,6,9,boston
pimp,0.005969785280469122,6,9,boston
shap,0.039124672392308435,6,9,boston
pearson,0.07521976128574788,6,9,boston
spearman,0.04807535848675537,6,9,boston
kendall,0.019700468325035126,6,9,boston
pps,-0.05220045832465575,6,9,boston
gini,0.02478081577843827,7,9,boston
mutual_info,0.01114810376321765,7,9,boston
f_test,0.01664054180558628,7,9,boston
pimp,0.024780815778438155,7,9,boston
shap,0.024780815778437913,7,9,boston
pearson,0.016640541805585912,7,9,boston
spearman,0.015811245871780354,7,9,boston
kendall,0.015811245871780115,7,9,boston
pps,-0.09032181533721727,7,9,boston
gini,0.03575824471946422,8,9,boston
mutual_info,0.013930319638695966,8,9,boston
f_test,0.025649470209650197,8,9,boston
pimp,0.0357582447194641,8,9,boston
shap,-0.002943466858799244,8,9,boston
pearson,0.025649470209650065,8,9,boston
spearman,0.009516909645700447,8,9,boston
kendall,-0.005852193295859894,8,9,boston
pps,-0.11772029834347726,8,9,boston
gini,0.026188029083772005,9,9,boston
mutual_info,0.026188029083772137,9,9,boston
f_test,0.049152089079537775,9,9,boston
pimp,0.026188029083771748,9,9,boston
shap,-0.003541819623497145,9,9,boston
pearson,0.04915208907953778,9,9,boston
spearman,-0.011632786619970754,9,9,boston
kendall,-0.019889797904112185,9,9,boston
pps,-0.1094673930806985,9,9,boston
gini,-0.0033874373589452863,0,1,diabetes
mutual_info,-0.014086765176323467,0,1,diabetes
f_test,-0.018796129782537776,0,1,diabetes
pimp,-0.02142331807878247,0,1,diabetes
shap,-0.02142331807878247,0,1,diabetes
pearson,-0.018796129782537776,0,1,diabetes
spearman,-0.018796129782537776,0,1,diabetes
kendall,-0.018796129782537776,0,1,diabetes
pps,-0.013628502375159045,0,1,diabetes
gini,-0.005020145915206124,1,1,diabetes
mutual_info,0.008828022246156572,1,1,diabetes
f_test,-0.020979899572327692,1,1,diabetes
pimp,-0.005020145915206124,1,1,diabetes
shap,-0.06175845576310188,1,1,diabetes
pearson,-0.020979899572327692,1,1,diabetes
spearman,-0.020979899572327692,1,1,diabetes
kendall,-0.020979899572327692,1,1,diabetes
pps,-0.004571890547202334,1,1,diabetes
gini,-0.02026122886854423,2,1,diabetes
mutual_info,0.006623606976469979,2,1,diabetes
f_test,-0.02026122886854423,2,1,diabetes
pimp,-0.02026122886854423,2,1,diabetes
shap,-0.02026122886854423,2,1,diabetes
pearson,-0.02026122886854423,2,1,diabetes
spearman,-0.02026122886854423,2,1,diabetes
kendall,-0.02026122886854423,2,1,diabetes
pps,-0.029208903195435093,2,1,diabetes
gini,0.016849377944024104,3,1,diabetes
mutual_info,0.016472483400993762,3,1,diabetes
f_test,-0.004107290399222346,3,1,diabetes
pimp,0.016849377944024104,3,1,diabetes
shap,-0.0250801456928782,3,1,diabetes
pearson,-0.004107290399222346,3,1,diabetes
spearman,-0.004107290399222346,3,1,diabetes
kendall,-0.004107290399222346,3,1,diabetes
pps,0.025300659223027832,3,1,diabetes
gini,0.012489660696087162,4,1,diabetes
mutual_info,0.004323440644045486,4,1,diabetes
f_test,-0.020219972905021186,4,1,diabetes
pimp,0.012489660696087162,4,1,diabetes
shap,-0.014995168541789861,4,1,diabetes
pearson,-0.020219972905021186,4,1,diabetes
spearman,-0.020219972905021186,4,1,diabetes
kendall,-0.020219972905021186,4,1,diabetes
pps,-0.01210401213784049,4,1,diabetes
gini,0.0015739498498620204,5,1,diabetes
mutual_info,-0.012254637311000242,5,1,diabetes
f_test,0.0015739498498620204,5,1,diabetes
pimp,0.0015739498498620204,5,1,diabetes
shap,0.0015739498498620204,5,1,diabetes
pearson,0.0015739498498620204,5,1,diabetes
spearman,0.0015739498498620204,5,1,diabetes
kendall,0.0015739498498620204,5,1,diabetes
pps,-0.016285993467385688,5,1,diabetes
gini,0.0032832259148179582,6,1,diabetes
mutual_info,0.013929076584468486,6,1,diabetes
f_test,0.0032832259148179582,6,1,diabetes
pimp,0.009069074529583776,6,1,diabetes
shap,-0.000343068405850546,6,1,diabetes
pearson,0.0032832259148179582,6,1,diabetes
spearman,0.0032832259148179582,6,1,diabetes
kendall,0.0032832259148179582,6,1,diabetes
pps,0.00028436792402323087,6,1,diabetes
gini,-0.005564949361657414,7,1,diabetes
mutual_info,0.0032606511216593534,7,1,diabetes
f_test,-0.005564949361657414,7,1,diabetes
pimp,-0.005564949361657414,7,1,diabetes
shap,-0.005564949361657414,7,1,diabetes
pearson,-0.005564949361657414,7,1,diabetes
spearman,-0.005564949361657414,7,1,diabetes
kendall,-0.005564949361657414,7,1,diabetes
pps,-0.008486185342346322,7,1,diabetes
gini,0.004877072665428308,8,1,diabetes
mutual_info,0.004122060977717084,8,1,diabetes
f_test,-0.00657386258334394,8,1,diabetes
pimp,0.004877072665428308,8,1,diabetes
shap,0.005371863334577932,8,1,diabetes
pearson,-0.00657386258334394,8,1,diabetes
spearman,-0.00657386258334394,8,1,diabetes
kendall,-0.00657386258334394,8,1,diabetes
pps,-0.010882261139763814,8,1,diabetes
gini,0.008033427361385407,9,1,diabetes
mutual_info,-0.00929488302983582,9,1,diabetes
f_test,0.008033427361385407,9,1,diabetes
pimp,0.008033427361385407,9,1,diabetes
shap,0.008033427361385407,9,1,diabetes
pearson,0.008033427361385407,9,1,diabetes
spearman,0.008033427361385407,9,1,diabetes
kendall,0.008033427361385407,9,1,diabetes
pps,-0.00952359363238224,9,1,diabetes
gini,0.02566148318262271,0,2,diabetes
mutual_info,-0.0030465661643818134,0,2,diabetes
f_test,-0.0075043948887944575,0,2,diabetes
pimp,0.02566148318262271,0,2,diabetes
shap,0.02566148318262271,0,2,diabetes
pearson,-0.0075043948887944575,0,2,diabetes
spearman,-0.0075043948887944575,0,2,diabetes
kendall,-0.0075043948887944575,0,2,diabetes
pps,0.010718485623023275,0,2,diabetes
gini,-0.01478299208458944,1,2,diabetes
mutual_info,0.014787305498086547,1,2,diabetes
f_test,0.0007710979751044745,1,2,diabetes
pimp,-0.01478299208458944,1,2,diabetes
shap,-0.0012239947732125757,1,2,diabetes
pearson,0.0007710979751044745,1,2,diabetes
spearman,0.0007710979751044745,1,2,diabetes
kendall,0.0007710979751044745,1,2,diabetes
pps,-0.02207851964108486,1,2,diabetes
gini,-0.008882310764672482,2,2,diabetes
mutual_info,0.020960475087522714,2,2,diabetes
f_test,0.009118060708223673,2,2,diabetes
pimp,-0.008882310764672482,2,2,diabetes
shap,-0.008882310764672482,2,2,diabetes
pearson,0.009118060708223673,2,2,diabetes
spearman,0.009118060708223673,2,2,diabetes
kendall,0.009118060708223673,2,2,diabetes
pps,0.0049776278085771775,2,2,diabetes
gini,0.00948246960776309,3,2,diabetes
mutual_info,0.0038388672591769214,3,2,diabetes
f_test,-0.013608076396726019,3,2,diabetes
pimp,-0.013608076396726019,3,2,diabetes
shap,-0.0028232469445116726,3,2,diabetes
pearson,-0.013608076396726019,3,2,diabetes
spearman,-0.013608076396726019,3,2,diabetes
kendall,-0.013608076396726019,3,2,diabetes
pps,-0.01967764957783177,3,2,diabetes
gini,-0.010333144740728157,4,2,diabetes
mutual_info,0.004671527439993562,4,2,diabetes
f_test,-0.010333144740728157,4,2,diabetes
pimp,-0.010333144740728157,4,2,diabetes
shap,-0.010333144740728157,4,2,diabetes
pearson,-0.010333144740728157,4,2,diabetes
spearman,-0.010333144740728157,4,2,diabetes
kendall,-0.010333144740728157,4,2,diabetes
pps,-0.024104213193869878,4,2,diabetes
gini,0.03411052318697937,5,2,diabetes
mutual_info,0.041591211103606064,5,2,diabetes
f_test,0.03411052318697937,5,2,diabetes
pimp,0.03411052318697937,5,2,diabetes
shap,0.00321740940804152,5,2,diabetes
pearson,0.03411052318697937,5,2,diabetes
spearman,0.03411052318697937,5,2,diabetes
kendall,0.03411052318697937,5,2,diabetes
pps,0.013523132491685741,5,2,diabetes
gini,0.029346870916302857,6,2,diabetes
mutual_info,0.05967771755931488,6,2,diabetes
f_test,0.04760556865392936,6,2,diabetes
pimp,0.029346870916302857,6,2,diabetes
shap,0.023488294578767496,6,2,diabetes
pearson,0.04760556865392936,6,2,diabetes
spearman,0.04760556865392936,6,2,diabetes
kendall,0.04760556865392936,6,2,diabetes
pps,0.013832016814848013,6,2,diabetes
gini,0.026937934316052962,7,2,diabetes
mutual_info,0.024402397246016692,7,2,diabetes
f_test,0.008623699358227165,7,2,diabetes
pimp,0.008623699358227165,7,2,diabetes
shap,0.008007358073812667,7,2,diabetes
pearson,0.008623699358227165,7,2,diabetes
spearman,0.008623699358227165,7,2,diabetes
kendall,0.008623699358227165,7,2,diabetes
pps,0.008007358073812667,7,2,diabetes
gini,-0.005816319567573714,8,2,diabetes
mutual_info,0.024858784844750733,8,2,diabetes
f_test,-0.008497978964556226,8,2,diabetes
pimp,-0.007642115651255001,8,2,diabetes
shap,-0.2467371617899964,8,2,diabetes
pearson,-0.008497978964556226,8,2,diabetes
spearman,-0.008497978964556226,8,2,diabetes
kendall,-0.008497978964556226,8,2,diabetes
pps,-0.002851215285575026,8,2,diabetes
gini,0.0007945900699212922,9,2,diabetes
mutual_info,0.0293664494992591,9,2,diabetes
f_test,0.004762284169585021,9,2,diabetes
pimp,0.0007945900699212922,9,2,diabetes
shap,0.02233970010985293,9,2,diabetes
pearson,0.004762284169585021,9,2,diabetes
spearman,0.004762284169585021,9,2,diabetes
kendall,0.004762284169585021,9,2,diabetes
pps,0.021569079618891332,9,2,diabetes
gini,-0.010544549939731102,0,3,diabetes
mutual_info,-0.002439055184117346,0,3,diabetes
f_test,-0.002101451054038754,0,3,diabetes
pimp,-0.010544549939731102,0,3,diabetes
shap,-0.010544549939731102,0,3,diabetes
pearson,-0.002101451054038754,0,3,diabetes
spearman,-0.002101451054038754,0,3,diabetes
kendall,-0.002101451054038754,0,3,diabetes
pps,-0.010763380825784109,0,3,diabetes
gini,0.004376514278166688,1,3,diabetes
mutual_info,0.04381615046962638,1,3,diabetes
f_test,-0.0006878703147686563,1,3,diabetes
pimp,0.004376514278166688,1,3,diabetes
shap,-0.004502688390266058,1,3,diabetes
pearson,-0.0006878703147686563,1,3,diabetes
spearman,0.002003226766442942,1,3,diabetes
kendall,0.002003226766442942,1,3,diabetes
pps,0.0016575048002514204,1,3,diabetes
gini,-0.002086726026690837,2,3,diabetes
mutual_info,0.001429173953462923,2,3,diabetes
f_test,-0.002694275645933762,2,3,diabetes
pimp,-0.002086726026690837,2,3,diabetes
shap,0.016878763074889752,2,3,diabetes
pearson,-0.002694275645933762,2,3,diabetes
spearman,-0.002694275645933762,2,3,diabetes
kendall,-0.002694275645933762,2,3,diabetes
pps,-0.011511889615840308,2,3,diabetes
gini,0.008729184235710142,3,3,diabetes
mutual_info,-0.0016986837555125081,3,3,diabetes
f_test,-0.00332723173892074,3,3,diabetes
pimp,0.003652763872504693,3,3,diabetes
shap,-0.00332723173892074,3,3,diabetes
pearson,-0.00332723173892074,3,3,diabetes
spearman,-0.00332723173892074,3,3,diabetes
kendall,-0.00332723173892074,3,3,diabetes
pps,-0.007676061689278594,3,3,diabetes
gini,-0.031948265457615,4,3,diabetes
mutual_info,-0.0009344210819686046,4,3,diabetes
f_test,-0.031948265457615,4,3,diabetes
pimp,-0.018981521483238593,4,3,diabetes
shap,-0.08373839089342164,4,3,diabetes
pearson,-0.031948265457615,4,3,diabetes
spearman,-0.031948265457615,4,3,diabetes
kendall,-0.031948265457615,4,3,diabetes
pps,-0.018981521483238593,4,3,diabetes
gini,0.008652431593548449,5,3,diabetes
mutual_info,0.026789654573858363,5,3,diabetes
f_test,0.004134381649191838,5,3,diabetes
pimp,0.0016012786042578944,5,3,diabetes
shap,0.011102990693830802,5,3,diabetes
pearson,0.004134381649191838,5,3,diabetes
spearman,0.004134381649191838,5,3,diabetes
kendall,0.004134381649191838,5,3,diabetes
pps,-0.00279174907876868,5,3,diabetes
gini,0.004010426746683253,6,3,diabetes
mutual_info,0.02400113422785715,6,3,diabetes
f_test,-0.008455247808622283,6,3,diabetes
pimp,0.0039062880595967095,6,3,diabetes
shap,-0.003050766621786926,6,3,diabetes
pearson,-0.008455247808622283,6,3,diabetes
spearman,-0.008455247808622283,6,3,diabetes
kendall,-0.008455247808622283,6,3,diabetes
pps,0.0039062880595967095,6,3,diabetes
gini,-0.005815465922827583,7,3,diabetes
mutual_info,0.004371362366268568,7,3,diabetes
f_test,-0.005815465922827583,7,3,diabetes
pimp,-0.011553030414496523,7,3,diabetes
shap,-0.011553030414496523,7,3,diabetes
pearson,-0.005815465922827583,7,3,diabetes
spearman,-0.005815465922827583,7,3,diabetes
kendall,-0.005815465922827583,7,3,diabetes
pps,-0.011553030414496523,7,3,diabetes
gini,-0.012546914155140835,8,3,diabetes
mutual_info,-0.001368689177585323,8,3,diabetes
f_test,-0.017138734316579574,8,3,diabetes
pimp,-0.007026984431410237,8,3,diabetes
shap,0.013152575599380026,8,3,diabetes
pearson,-0.017138734316579574,8,3,diabetes
spearman,-0.017138734316579574,8,3,diabetes
kendall,-0.017138734316579574,8,3,diabetes
pps,-0.007026984431410237,8,3,diabetes
gini,-0.014167256083790195,9,3,diabetes
mutual_info,-0.013309596273799953,9,3,diabetes
f_test,-0.014167256083790195,9,3,diabetes
pimp,-0.014167256083790195,9,3,diabetes
shap,-0.054639248838192246,9,3,diabetes
pearson,-0.014167256083790195,9,3,diabetes
spearman,-0.014167256083790195,9,3,diabetes
kendall,-0.014167256083790195,9,3,diabetes
pps,-0.02645473828176699,9,3,diabetes
gini,-0.008097624189151713,0,4,diabetes
mutual_info,0.006344507432017384,0,4,diabetes
f_test,-0.004240021420129907,0,4,diabetes
pimp,0.0012704865080260487,0,4,diabetes
shap,0.0019338984900225701,0,4,diabetes
pearson,-0.004240021420129907,0,4,diabetes
spearman,-0.004240021420129907,0,4,diabetes
kendall,-0.004240021420129907,0,4,diabetes
pps,0.07830860345704797,0,4,diabetes
gini,-0.01023593506584233,1,4,diabetes
mutual_info,-0.01023593506584233,1,4,diabetes
f_test,-0.01023593506584233,1,4,diabetes
pimp,-0.014026491724394966,1,4,diabetes
shap,-0.15614830466548582,1,4,diabetes
pearson,-0.01023593506584233,1,4,diabetes
spearman,-0.01023593506584233,1,4,diabetes
kendall,-0.01023593506584233,1,4,diabetes
pps,0.051630180348276905,1,4,diabetes
gini,-0.025131384405257515,2,4,diabetes
mutual_info,-0.007582938370230446,2,4,diabetes
f_test,-0.025131384405257515,2,4,diabetes
pimp,-0.013927198541988824,2,4,diabetes
shap,-0.022188569205114105,2,4,diabetes
pearson,-0.025131384405257515,2,4,diabetes
spearman,-0.025131384405257515,2,4,diabetes
kendall,-0.025131384405257515,2,4,diabetes
pps,0.05016022991104118,2,4,diabetes
gini,-0.01886630769078239,3,4,diabetes
mutual_info,-0.0011011301714832188,3,4,diabetes
f_test,-0.027071615780221485,3,4,diabetes
pimp,-0.008628140022713464,3,4,diabetes
shap,-0.026554881635231384,3,4,diabetes
pearson,-0.027071615780221485,3,4,diabetes
spearman,-0.027071615780221485,3,4,diabetes
kendall,-0.027071615780221485,3,4,diabetes
pps,0.050741239077208,3,4,diabetes
gini,-0.021292711231746676,4,4,diabetes
mutual_info,-0.006996963684411278,4,4,diabetes
f_test,-0.021292711231746676,4,4,diabetes
pimp,-0.013839856790814935,4,4,diabetes
shap,0.025848260556156997,4,4,diabetes
pearson,-0.021292711231746676,4,4,diabetes
spearman,-0.021292711231746676,4,4,diabetes
kendall,-0.021292711231746676,4,4,diabetes
pps,0.02529760829625093,4,4,diabetes
gini,-0.0014322096584657039,5,4,diabetes
mutual_info,-0.0014322096584657039,5,4,diabetes
f_test,-0.0014322096584657039,5,4,diabetes
pimp,-0.011215405200843315,5,4,diabetes
shap,0.009769750201135036,5,4,diabetes
pearson,-0.0014322096584657039,5,4,diabetes
spearman,-0.0014322096584657039,5,4,diabetes
kendall,-0.0014322096584657039,5,4,diabetes
pps,0.027907648212063565,5,4,diabetes
gini,-0.011771949467537452,6,4,diabetes
mutual_info,0.012545723167241021,6,4,diabetes
f_test,-0.011771949467537452,6,4,diabetes
pimp,2.1144764109401603e-05,6,4,diabetes
shap,-0.011771949467537452,6,4,diabetes
pearson,-0.011771949467537452,6,4,diabetes
spearman,-0.011771949467537452,6,4,diabetes
kendall,-0.011771949467537452,6,4,diabetes
pps,0.04259527817483356,6,4,diabetes
gini,-0.03445007768180845,7,4,diabetes
mutual_info,-0.0270627736825933,7,4,diabetes
f_test,-0.03445007768180845,7,4,diabetes
pimp,-0.024717211252264625,7,4,diabetes
shap,-0.019780995288376096,7,4,diabetes
pearson,-0.03445007768180845,7,4,diabetes
spearman,-0.03445007768180845,7,4,diabetes
kendall,-0.03445007768180845,7,4,diabetes
pps,0.047946651278786424,7,4,diabetes
gini,-0.013341041672002061,8,4,diabetes
mutual_info,0.00047691664631892814,8,4,diabetes
f_test,-0.013341041672002061,8,4,diabetes
pimp,0.003549389106523356,8,4,diabetes
shap,-0.04526475707986147,8,4,diabetes
pearson,-0.013341041672002061,8,4,diabetes
spearman,-0.013341041672002061,8,4,diabetes
kendall,-0.013341041672002061,8,4,diabetes
pps,0.07608845492268317,8,4,diabetes
gini,0.0022851527879760073,9,4,diabetes
mutual_info,-0.012172295649413094,9,4,diabetes
f_test,-0.012172295649413094,9,4,diabetes
pimp,0.011503050367626305,9,4,diabetes
shap,-0.004863112290116638,9,4,diabetes
pearson,-0.012172295649413094,9,4,diabetes
spearman,-0.012172295649413094,9,4,diabetes
kendall,-0.012172295649413094,9,4,diabetes
pps,0.03667860921294287,9,4,diabetes
gini,-0.028107877866394345,0,5,diabetes
mutual_info,-0.0035819270008579204,0,5,diabetes
f_test,-0.03454609185731525,0,5,diabetes
pimp,-0.006567363524615534,0,5,diabetes
shap,-0.0253396336133136,0,5,diabetes
pearson,-0.03454609185731525,0,5,diabetes
spearman,-0.03454609185731525,0,5,diabetes
kendall,-0.03454609185731525,0,5,diabetes
pps,-0.1670876241521682,0,5,diabetes
gini,-0.012662160472888411,1,5,diabetes
mutual_info,0.0047394940728009574,1,5,diabetes
f_test,-0.012662160472888411,1,5,diabetes
pimp,-0.023096095545137876,1,5,diabetes
shap,-0.02842896247593187,1,5,diabetes
pearson,-0.012662160472888411,1,5,diabetes
spearman,-0.012662160472888411,1,5,diabetes
kendall,-0.012662160472888411,1,5,diabetes
pps,-0.14206725905960052,1,5,diabetes
gini,-0.00757972710069529,2,5,diabetes
mutual_info,0.007952120311446789,2,5,diabetes
f_test,-0.019302702348501243,2,5,diabetes
pimp,-0.00757972710069529,2,5,diabetes
shap,-0.00757972710069529,2,5,diabetes
pearson,-0.019302702348501243,2,5,diabetes
spearman,-0.019302702348501243,2,5,diabetes
kendall,-0.019302702348501243,2,5,diabetes
pps,-0.12780333550428252,2,5,diabetes
gini,0.005091051152516755,3,5,diabetes
mutual_info,0.02772048397081765,3,5,diabetes
f_test,0.005091051152516755,3,5,diabetes
pimp,0.005091051152516755,3,5,diabetes
shap,0.022269764687069253,3,5,diabetes
pearson,0.005091051152516755,3,5,diabetes
spearman,0.005091051152516755,3,5,diabetes
kendall,0.005091051152516755,3,5,diabetes
pps,-0.13102720472202348,3,5,diabetes
gini,0.009191413624320594,4,5,diabetes
mutual_info,0.003738891405324972,4,5,diabetes
f_test,0.009191413624320594,4,5,diabetes
pimp,0.003501494720784268,4,5,diabetes
shap,0.003501494720784268,4,5,diabetes
pearson,0.009191413624320594,4,5,diabetes
spearman,0.009191413624320594,4,5,diabetes
kendall,0.009191413624320594,4,5,diabetes
pps,-0.09051151997454983,4,5,diabetes
gini,-0.028452024610978774,5,5,diabetes
mutual_info,-0.0011410781600546369,5,5,diabetes
f_test,-0.017219408394777022,5,5,diabetes
pimp,-0.0007383274248617651,5,5,diabetes
shap,0.019588561126546975,5,5,diabetes
pearson,-0.017219408394777022,5,5,diabetes
spearman,-0.017219408394777022,5,5,diabetes
kendall,-0.017219408394777022,5,5,diabetes
pps,-0.16681565301241852,5,5,diabetes
gini,-0.03078696909201434,6,5,diabetes
mutual_info,-0.018089656899008204,6,5,diabetes
f_test,-0.03078696909201434,6,5,diabetes
pimp,-0.03748305382898718,6,5,diabetes
shap,-0.03748305382898718,6,5,diabetes
pearson,-0.03078696909201434,6,5,diabetes
spearman,-0.03078696909201434,6,5,diabetes
kendall,-0.03078696909201434,6,5,diabetes
pps,-0.1587652955709938,6,5,diabetes
gini,-0.009700537106832698,7,5,diabetes
mutual_info,0.01699291358933421,7,5,diabetes
f_test,-0.011885580295890999,7,5,diabetes
pimp,-0.009700537106832698,7,5,diabetes
