dataset,imp_type,random_state,data_split,fi_order,fi_selected,timings
regr_features_10_samples_1000_seed_0,pps,0,7,"[9, 8, 7, 2, 5, 0, 3, 6, 4, 1]","[9, 8]","[0.1131957  0.11292309 0.10735169 0.10672039 0.10741833 0.10639676
 0.1089576  0.10674148 0.10687622 0.10778014]"
regr_features_10_samples_1000_seed_0,mutual_info,0,8,"[1, 9, 2, 6, 3, 0, 8, 4, 5, 7]","[1, 9]","[0.0370408  0.03251941 0.03122627 0.03048147 0.03056038 0.03019813
 0.03039029 0.03051778 0.03044079 0.03108653]"
regr_features_10_samples_1000_seed_0,f_test,0,8,"[1, 0, 9, 5, 2, 7, 3, 4, 6, 8]","[1, 0]","[0.00383735 0.0022214  0.00143876 0.00141393 0.00128524 0.00129349
 0.00131432 0.00134744 0.0015096  0.00148484]"
regr_features_10_samples_1000_seed_0,pearson,0,8,"[1, 0, 9, 5, 2, 7, 3, 4, 6, 8]","[1, 0]","[0.00230759 0.0017948  0.00168217 0.00167944 0.00175333 0.00180695
 0.00170106 0.00193163 0.00180646 0.00191296]"
regr_features_10_samples_1000_seed_0,spearman,0,8,"[1, 0, 5, 9, 2, 7, 3, 6, 4, 8]","[1, 0]","[0.00287388 0.00256477 0.00269204 0.00270229 0.00259163 0.00348237
 0.00277068 0.00248244 0.00269154 0.00259939]"
regr_features_10_samples_1000_seed_0,kendall,0,8,"[1, 0, 9, 5, 7, 2, 3, 6, 4, 8]","[1, 0]","[0.02034294 0.02008251 0.02069202 0.02020339 0.02156713 0.02117485
 0.02032772 0.02048921 0.02059634 0.02021182]"
regr_features_10_samples_1000_seed_0,pps,0,8,"[6, 7, 8, 3, 9, 5, 2, 4, 0, 1]","[6, 7]","[0.12054082 0.11519279 0.11026758 0.11104492 0.11513024 0.10927874
 0.10978663 0.1087831  0.10866796 0.11492428]"
regr_features_10_samples_1000_seed_0,mutual_info,0,9,"[1, 6, 7, 9, 3, 8, 2, 0, 4, 5]","[1, 6]","[0.03501006 0.03380893 0.03142609 0.03045263 0.03058585 0.03067199
 0.03076565 0.03053678 0.03048475 0.03173835]"
regr_features_10_samples_1000_seed_0,f_test,0,9,"[1, 0, 5, 6, 3, 2, 7, 9, 8, 4]","[1, 0]","[0.0018692  0.00160096 0.00154735 0.00155625 0.00152877 0.00157557
 0.00148417 0.00154119 0.00149815 0.00144559]"
regr_features_10_samples_1000_seed_0,pearson,0,9,"[1, 0, 5, 6, 3, 2, 7, 9, 8, 4]","[1, 0]","[0.00203716 0.00177154 0.00169992 0.00188742 0.00197896 0.00181165
 0.00149319 0.00142938 0.00137627 0.00160249]"
regr_features_10_samples_1000_seed_0,spearman,0,9,"[1, 0, 5, 6, 3, 9, 2, 4, 8, 7]","[1, 0]","[0.00295243 0.00267405 0.00243983 0.00251837 0.00272343 0.00248364
 0.00268179 0.00259385 0.00251947 0.0024104 ]"
regr_features_10_samples_1000_seed_0,kendall,0,9,"[1, 0, 5, 6, 3, 9, 2, 4, 8, 7]","[1, 0]","[0.02007299 0.01996941 0.01993571 0.0199426  0.02096091 0.02058957
 0.02037469 0.02008656 0.0199248  0.01989653]"
regr_features_10_samples_1000_seed_0,pps,0,9,"[8, 2, 9, 4, 7, 3, 6, 5, 0, 1]","[8, 2]","[0.11297705 0.11380249 0.10936604 0.10752889 0.10757158 0.10747014
 0.10902113 0.10851926 0.10866247 0.10762364]"
regr_features_10_samples_10000_seed_0,mutual_info,0,0,"[0, 1, 2, 5, 9, 4, 6, 8, 3, 7]","[0, 1]","[0.32162913 0.31789202 0.31754064 0.31958128 0.31940081 0.3186059
 0.31781775 0.31801042 0.31773208 0.31763487]"
regr_features_10_samples_10000_seed_0,f_test,0,0,"[0, 1, 5, 8, 9, 6, 4, 7, 3, 2]","[0, 1]","[0.00186644 0.00157921 0.00155838 0.00212106 0.00167387 0.00160097
 0.00149018 0.00151381 0.00155117 0.00164125]"
regr_features_10_samples_10000_seed_0,pearson,0,0,"[0, 1, 5, 8, 9, 6, 4, 7, 3, 2]","[0, 1]","[0.00386313 0.00345149 0.00353729 0.00375976 0.00391349 0.00351254
 0.00371337 0.00355284 0.00388763 0.00368071]"
regr_features_10_samples_10000_seed_0,spearman,0,0,"[0, 1, 5, 8, 9, 7, 3, 4, 2, 6]","[0, 1]","[0.01067846 0.01027793 0.0101497  0.01016566 0.01014247 0.01019893
 0.01016301 0.01002467 0.01017693 0.01006768]"
regr_features_10_samples_10000_seed_0,kendall,0,0,"[0, 1, 5, 8, 9, 7, 3, 4, 2, 6]","[0, 1]","[0.08831458 0.08934223 0.08151096 0.08129045 0.08150416 0.08143934
 0.08122581 0.0835514  0.08322575 0.08107536]"
regr_features_10_samples_10000_seed_0,pps,0,0,"[8, 6, 7, 3, 5, 4, 2, 9, 1, 0]","[8, 6]","[0.39960869 0.39326249 0.39429259 0.39563462 0.3965983  0.39386133
 0.39654383 0.39498336 0.39680217 0.39840608]"
regr_features_10_samples_10000_seed_0,mutual_info,0,1,"[0, 1, 6, 4, 2, 5, 3, 9, 8, 7]","[0, 1]","[0.32607507 0.32503634 0.32296031 0.32350346 0.32338543 0.32395021
 0.32318612 0.32313123 0.32322521 0.32289066]"
regr_features_10_samples_10000_seed_0,f_test,0,1,"[0, 1, 5, 8, 3, 4, 7, 6, 2, 9]","[0, 1]","[0.00183646 0.00179274 0.00162279 0.00155996 0.00161149 0.00163889
 0.00153007 0.00155196 0.00176247 0.00161044]"
regr_features_10_samples_10000_seed_0,pearson,0,1,"[0, 1, 5, 8, 3, 4, 7, 6, 2, 9]","[0, 1]","[0.00382769 0.00347153 0.00354604 0.00387379 0.00389259 0.0037241
 0.00365376 0.0035851  0.00384178 0.00367623]"
regr_features_10_samples_10000_seed_0,spearman,0,1,"[0, 1, 5, 8, 3, 7, 4, 2, 6, 9]","[0, 1]","[0.01046887 0.01029438 0.01014926 0.01004618 0.01067533 0.01000358
 0.01011935 0.01101079 0.01003443 0.0101081 ]"
regr_features_10_samples_10000_seed_0,kendall,0,1,"[0, 1, 5, 8, 3, 7, 4, 2, 6, 9]","[0, 1]","[0.08678881 0.08169467 0.0813467  0.08140415 0.08114784 0.08123331
 0.08135345 0.08173641 0.08170148 0.08134507]"
regr_features_10_samples_10000_seed_0,pps,0,1,"[3, 5, 6, 7, 8, 9, 2, 4, 1, 0]","[3, 5]","[0.4160938  0.4123759  0.4096565  0.40933557 0.41067537 0.41143577
 0.41017221 0.40890755 0.4091251  0.40983141]"
regr_features_10_samples_10000_seed_0,mutual_info,0,2,"[0, 1, 5, 8, 4, 9, 2, 3, 6, 7]","[0, 1]","[0.32427549 0.32236476 0.32204299 0.32158296 0.32138224 0.32231129
 0.32025274 0.32072837 0.32117599 0.32006512]"
regr_features_10_samples_10000_seed_0,f_test,0,2,"[0, 1, 5, 8, 7, 2, 4, 6, 9, 3]","[0, 1]","[0.00277131 0.00248223 0.00235504 0.00604848 0.00221987 0.00167666
 0.00155931 0.00165527 0.00161583 0.00168001]"
regr_features_10_samples_10000_seed_0,pearson,0,2,"[0, 1, 5, 8, 7, 2, 4, 6, 9, 3]","[0, 1]","[0.00420565 0.00341086 0.00358398 0.00362421 0.0041903  0.00358849
 0.00326622 0.00353497 0.0037778  0.00391573]"
regr_features_10_samples_10000_seed_0,spearman,0,2,"[0, 1, 5, 2, 7, 8, 6, 4, 3, 9]","[0, 1]","[0.01103735 0.01023764 0.01045552 0.0102591  0.01018256 0.01014609
 0.01012993 0.0103253  0.01022018 0.01003314]"
regr_features_10_samples_10000_seed_0,kendall,0,2,"[0, 1, 5, 2, 7, 8, 6, 4, 3, 9]","[0, 1]","[0.08662083 0.08163569 0.08157516 0.08181647 0.08142705 0.08214704
 0.081615   0.08146996 0.0815027  0.08133198]"
regr_features_10_samples_10000_seed_0,pps,0,2,"[4, 9, 6, 8, 5, 2, 3, 7, 1, 0]","[4, 9]","[0.40362936 0.39651283 0.3995867  0.39995035 0.39747812 0.39832571
 0.39993137 0.39721569 0.39635159 0.39836328]"
regr_features_10_samples_10000_seed_0,mutual_info,0,3,"[0, 1, 4, 2, 5, 6, 3, 7, 8, 9]","[0, 1]","[0.31931043 0.31897594 0.31821923 0.31811494 0.31693658 0.3173129
 0.31837616 0.31777076 0.3171794  0.31736991]"
regr_features_10_samples_10000_seed_0,f_test,0,3,"[0, 1, 5, 8, 3, 9, 4, 2, 7, 6]","[0, 1]","[0.00176808 0.00156811 0.0015609  0.00165993 0.00162441 0.00150393
 0.00200516 0.00165117 0.00331691 0.00172552]"
regr_features_10_samples_10000_seed_0,pearson,0,3,"[0, 1, 5, 8, 3, 9, 4, 2, 7, 6]","[0, 1]","[0.0038151  0.00356525 0.00370903 0.00438603 0.00364213 0.00349253
 0.00348359 0.00409207 0.00409189 0.0035392 ]"
regr_features_10_samples_10000_seed_0,spearman,0,3,"[0, 1, 5, 3, 8, 9, 4, 7, 2, 6]","[0, 1]","[0.01059212 0.01001304 0.01018361 0.01009801 0.01002993 0.010011
 0.00987761 0.0100154  0.00992707 0.00985619]"
regr_features_10_samples_10000_seed_0,kendall,0,3,"[0, 1, 5, 3, 8, 9, 4, 7, 2, 6]","[0, 1]","[0.08547689 0.08032876 0.08030675 0.08034272 0.08016108 0.08061578
 0.08034177 0.08024834 0.08027213 0.0805435 ]"
regr_features_10_samples_10000_seed_0,pps,0,3,"[6, 7, 9, 3, 4, 5, 8, 2, 1, 0]","[6, 7]","[0.41805033 0.41178486 0.41335547 0.41409281 0.41323591 0.41354413
 0.41578349 0.41140555 0.41305872 0.41221693]"
regr_features_10_samples_10000_seed_0,mutual_info,0,4,"[0, 1, 8, 2, 3, 4, 5, 6, 7, 9]","[0, 1]","[0.3197713  0.32085816 0.31904644 0.31687937 0.3182098  0.31717141
 0.31606127 0.31632357 0.31653612 0.31709004]"
regr_features_10_samples_10000_seed_0,f_test,0,4,"[0, 1, 5, 8, 6, 7, 9, 4, 2, 3]","[0, 1]","[0.00266114 0.0016516  0.00166595 0.00157441 0.00155507 0.00149699
 0.00157283 0.00157664 0.00160049 0.00174677]"
regr_features_10_samples_10000_seed_0,pearson,0,4,"[0, 1, 5, 8, 6, 7, 9, 4, 2, 3]","[0, 1]","[0.0041682  0.00358461 0.00358141 0.00369973 0.00361913 0.00326967
 0.00350647 0.00341917 0.00326341 0.00339751]"
regr_features_10_samples_10000_seed_0,spearman,0,4,"[0, 1, 5, 8, 7, 6, 9, 2, 3, 4]","[0, 1]","[0.01075176 0.01193861 0.0110516  0.01167152 0.01121042 0.01015067
 0.01003735 0.0101215  0.01003735 0.01008146]"
regr_features_10_samples_10000_seed_0,kendall,0,4,"[0, 1, 5, 8, 7, 6, 9, 2, 3, 4]","[0, 1]","[0.08739679 0.08155365 0.0819445  0.08141601 0.08126324 0.08173371
 0.08123173 0.08133926 0.08135724 0.08141736]"
regr_features_10_samples_10000_seed_0,pps,0,4,"[3, 8, 2, 5, 6, 4, 9, 7, 1, 0]","[3, 8]","[0.42738875 0.42106787 0.42151    0.42047301 0.4207787  0.42129884
 0.42037219 0.42480928 0.42038463 0.42112973]"
regr_features_10_samples_10000_seed_0,mutual_info,0,5,"[0, 1, 4, 7, 2, 3, 5, 6, 8, 9]","[0, 1]","[0.32384936 0.32129448 0.32091503 0.32115314 0.32056183 0.32152264
 0.32102281 0.32135435 0.32116108 0.32031875]"
regr_features_10_samples_10000_seed_0,f_test,0,5,"[0, 1, 5, 8, 4, 2, 9, 7, 6, 3]","[0, 1]","[0.00187665 0.00169727 0.00167563 0.00176448 0.00168518 0.00183834
 0.00171155 0.00158145 0.00181341 0.00156829]"
regr_features_10_samples_10000_seed_0,pearson,0,5,"[0, 1, 5, 8, 4, 2, 9, 7, 6, 3]","[0, 1]","[0.00421529 0.00357178 0.00337492 0.00347131 0.00356982 0.00367922
 0.00334775 0.00326039 0.00350715 0.00337255]"
regr_features_10_samples_10000_seed_0,spearman,0,5,"[0, 1, 5, 8, 9, 2, 4, 6, 3, 7]","[0, 1]","[0.01043221 0.01054946 0.01051    0.01058415 0.0106237  0.01018627
 0.01041832 0.01052507 0.01045824 0.0103976 ]"
regr_features_10_samples_10000_seed_0,kendall,0,5,"[0, 1, 5, 8, 9, 2, 4, 6, 3, 7]","[0, 1]","[0.08578865 0.08166502 0.08156113 0.08132801 0.08158947 0.08160018
 0.08173477 0.08137438 0.08120806 0.08147529]"
regr_features_10_samples_10000_seed_0,pps,0,5,"[5, 9, 8, 6, 4, 7, 2, 3, 1, 0]","[5, 9]","[0.43930232 0.42963645 0.43015227 0.42875489 0.42787429 0.42931894
 0.42888827 0.43847106 0.43153021 0.43127303]"
regr_features_10_samples_10000_seed_0,mutual_info,0,6,"[0, 1, 9, 8, 5, 6, 4, 2, 3, 7]","[0, 1]","[0.32446949 0.31997335 0.32000281 0.32127867 0.3218679  0.32135232
 0.32058251 0.3239826  0.3223129  0.32194582]"
regr_features_10_samples_10000_seed_0,f_test,0,6,"[0, 1, 5, 8, 2, 6, 4, 9, 3, 7]","[0, 1]","[0.00182397 0.00160603 0.00157433 0.00157473 0.00151614 0.00150952
 0.00204356 0.00158685 0.00161701 0.0046065 ]"
regr_features_10_samples_10000_seed_0,pearson,0,6,"[0, 1, 5, 8, 2, 6, 4, 9, 3, 7]","[0, 1]","[0.0038801  0.00359331 0.00388198 0.00370751 0.00339418 0.00337149
 0.00327962 0.00342265 0.00332216 0.00392117]"
regr_features_10_samples_10000_seed_0,spearman,0,6,"[0, 1, 5, 2, 8, 4, 6, 9, 3, 7]","[0, 1]","[0.01078058 0.01002169 0.01048922 0.01008628 0.01001607 0.01006473
 0.01001934 0.00989938 0.00996399 0.00992939]"
regr_features_10_samples_10000_seed_0,kendall,0,6,"[0, 1, 5, 2, 8, 4, 6, 9, 3, 7]","[0, 1]","[0.08793745 0.08187499 0.08207515 0.08162078 0.08155409 0.08159128
 0.081653   0.08187562 0.08168075 0.08142348]"
regr_features_10_samples_10000_seed_0,pps,0,6,"[3, 2, 9, 6, 5, 8, 7, 4, 1, 0]","[3, 2]","[0.44133089 0.43688344 0.43707085 0.43753204 0.43565285 0.43700961
 0.43517963 0.4364855  0.43660773 0.43538674]"
regr_features_10_samples_10000_seed_0,mutual_info,0,7,"[0, 1, 2, 4, 5, 8, 3, 6, 7, 9]","[0, 1]","[0.32427244 0.32043735 0.320067   0.3201361  0.32014499 0.31954703
 0.31918551 0.32478211 0.32769313 0.32442774]"
regr_features_10_samples_10000_seed_0,f_test,0,7,"[0, 1, 5, 8, 7, 9, 4, 6, 2, 3]","[0, 1]","[0.00273332 0.00265574 0.00243198 0.003285   0.01233694 0.00472551
 0.00337104 0.00345551 0.00406641 0.00184078]"
regr_features_10_samples_10000_seed_0,pearson,0,7,"[0, 1, 5, 8, 7, 9, 4, 6, 2, 3]","[0, 1]","[0.00406726 0.00414488 0.00428446 0.00654666 0.00442646 0.00416647
 0.00405645 0.00377766 0.00393996 0.00398295]"
regr_features_10_samples_10000_seed_0,spearman,0,7,"[0, 1, 5, 8, 7, 3, 2, 9, 4, 6]","[0, 1]","[0.01124671 0.01034855 0.01092803 0.01037177 0.00995679 0.01103461
 0.01058281 0.00988429 0.01005469 0.01005356]"
regr_features_10_samples_10000_seed_0,kendall,0,7,"[0, 1, 5, 8, 7, 3, 2, 9, 4, 6]","[0, 1]","[0.08359958 0.08238307 0.08279563 0.08193287 0.08196296 0.08085932
 0.08025437 0.0802484  0.08066837 0.08035911]"
regr_features_10_samples_10000_seed_0,pps,0,7,"[8, 6, 2, 3, 9, 7, 5, 4, 1, 0]","[8, 6]","[0.42817391 0.42119991 0.41982468 0.42643387 0.41928479 0.428511
 0.42626305 0.42689178 0.42335609 0.41732553]"
regr_features_10_samples_10000_seed_0,mutual_info,0,8,"[0, 1, 8, 6, 5, 2, 3, 4, 7, 9]","[0, 1]","[0.32274357 0.31666603 0.31559089 0.31518995 0.31376358 0.31548104
 0.31424044 0.31495577 0.31381533 0.31691401]"
regr_features_10_samples_10000_seed_0,f_test,0,8,"[0, 1, 5, 8, 7, 6, 2, 3, 9, 4]","[0, 1]","[0.00188387 0.00161274 0.0016534  0.00164132 0.00178901 0.00395487
 0.00223028 0.00197973 0.00361404 0.00172436]"
regr_features_10_samples_10000_seed_0,pearson,0,8,"[0, 1, 5, 8, 7, 6, 2, 3, 9, 4]","[0, 1]","[0.00429295 0.00417403 0.00381411 0.0037239  0.005469   0.00372502
 0.00372225 0.00378164 0.00381466 0.00326322]"
regr_features_10_samples_10000_seed_0,spearman,0,8,"[0, 1, 5, 8, 7, 2, 6, 4, 9, 3]","[0, 1]","[0.01041898 0.01033774 0.01030942 0.01017106 0.01016496 0.01002981
 0.01019631 0.01000382 0.01003259 0.01005293]"
regr_features_10_samples_10000_seed_0,kendall,0,8,"[0, 1, 5, 8, 7, 2, 6, 4, 9, 3]","[0, 1]","[0.08615298 0.08174911 0.08693981 0.08313042 0.08068604 0.08034901
 0.08098    0.08072195 0.08069771 0.08044652]"
regr_features_10_samples_10000_seed_0,pps,0,8,"[3, 2, 9, 4, 5, 8, 6, 7, 1, 0]","[3, 2]","[0.41868479 0.41205156 0.4122572  0.40985894 0.41143061 0.41247004
 0.41054071 0.41224897 0.41184988 0.40996345]"
regr_features_10_samples_10000_seed_0,mutual_info,0,9,"[0, 1, 8, 6, 4, 2, 3, 5, 7, 9]","[0, 1]","[0.31831405 0.31455917 0.31645313 0.31820217 0.31599992 0.31379344
 0.31426775 0.31422073 0.31457627 0.3141202 ]"
regr_features_10_samples_10000_seed_0,f_test,0,9,"[0, 1, 8, 5, 7, 6, 3, 9, 2, 4]","[0, 1]","[0.00283132 0.00261093 0.002526   0.00230075 0.00151936 0.00154757
 0.00144743 0.00154657 0.00154827 0.00150267]"
regr_features_10_samples_10000_seed_0,pearson,0,9,"[0, 1, 8, 5, 7, 6, 3, 9, 2, 4]","[0, 1]","[0.00407637 0.00352717 0.00355501 0.00327565 0.00343025 0.00329573
 0.00345261 0.00357093 0.00333885 0.0032657 ]"
regr_features_10_samples_10000_seed_0,spearman,0,9,"[0, 1, 5, 8, 7, 6, 3, 2, 9, 4]","[0, 1]","[0.01032958 0.01025075 0.01019863 0.01022219 0.01014677 0.01006481
 0.01013242 0.01017529 0.01001916 0.01019886]"
regr_features_10_samples_10000_seed_0,kendall,0,9,"[0, 1, 5, 8, 7, 6, 3, 2, 9, 4]","[0, 1]","[0.08670767 0.08183274 0.08147616 0.08138173 0.08134241 0.08230156
 0.08156937 0.08149272 0.08136923 0.08149987]"
regr_features_10_samples_10000_seed_0,pps,0,9,"[5, 7, 3, 6, 9, 2, 4, 8, 1, 0]","[5, 7]","[0.43004517 0.41870057 0.41825153 0.42014991 0.41696174 0.41750892
 0.419219   0.41764505 0.4175397  0.41826768]"
regr_features_100_samples_1000_seed_0,mutual_info,0,0,"[3, 0, 10, 42, 5, 87, 11, 52, 18, 56, 95, 76, 19, 88, 93, 13, 40, 2, 14, 94, 81, 82, 92, 57, 43, 50, 8, 80, 34, 49, 1, 91, 75, 39, 61, 32, 25, 60, 30, 66, 54, 83, 26, 62, 74, 89, 48, 21, 4, 6, 7, 9, 12, 15, 16, 17, 20, 22, 23, 24, 27, 28, 29, 31, 33, 35, 36, 37, 38, 41, 44, 45, 46, 47, 51, 53, 55, 58, 59, 63, 64, 65, 67, 68, 69, 70, 71, 72, 73, 77, 78, 79, 84, 85, 86, 90, 96, 97, 98, 99]","[3, 0, 10, 42, 5, 87, 11, 52, 18, 56, 95, 76, 19, 88, 93, 13, 40, 2, 14, 94]","[0.30328398 0.30682123 0.30016847 0.29314871 0.29224904 0.29367464
 0.30458438 0.30019841 0.30290765 0.29706948]"
regr_features_100_samples_1000_seed_0,f_test,0,0,"[3, 2, 18, 0, 13, 11, 14, 1, 16, 19, 10, 4, 24, 7, 6, 8, 92, 26, 31, 85, 5, 93, 25, 77, 86, 23, 57, 65, 54, 32, 88, 56, 60, 42, 74, 47, 9, 52, 79, 28, 48, 44, 35, 51, 27, 73, 46, 15, 69, 71, 68, 36, 76, 21, 83, 37, 70, 95, 96, 45, 62, 33, 97, 63, 49, 67, 12, 20, 90, 64, 78, 66, 40, 87, 84, 17, 72, 53, 43, 80, 91, 39, 59, 58, 94, 30, 34, 89, 61, 99, 38, 75, 81, 98, 55, 29, 82, 50, 22, 41]","[3, 2, 18, 0, 13, 11, 14, 1, 16, 19, 10, 4, 24, 7, 6, 8, 92, 26, 31, 85]","[0.00232035 0.00193892 0.0019523  0.00192522 0.00193713 0.00190055
 0.00184461 0.00191343 0.00202371 0.00272098]"
regr_features_100_samples_1000_seed_0,pearson,0,0,"[3, 2, 18, 0, 13, 11, 14, 1, 16, 19, 10, 4, 24, 7, 6, 8, 92, 26, 31, 85, 5, 93, 25, 77, 86, 23, 57, 65, 54, 32, 88, 56, 60, 42, 74, 47, 9, 52, 79, 28, 48, 44, 35, 51, 27, 73, 46, 15, 69, 71, 68, 36, 76, 21, 83, 37, 70, 95, 96, 45, 62, 33, 97, 63, 49, 67, 12, 20, 90, 64, 78, 66, 40, 87, 84, 17, 72, 53, 43, 80, 91, 39, 59, 58, 94, 30, 34, 89, 61, 99, 38, 75, 81, 98, 55, 29, 82, 50, 22, 41]","[3, 2, 18, 0, 13, 11, 14, 1, 16, 19, 10, 4, 24, 7, 6, 8, 92, 26, 31, 85]","[0.01439044 0.01433728 0.01402988 0.01412339 0.01412583 0.01402116
 0.01400287 0.01393681 0.01399599 0.01398382]"
regr_features_100_samples_1000_seed_0,spearman,0,0,"[3, 18, 2, 0, 13, 11, 14, 19, 1, 16, 10, 92, 4, 24, 6, 8, 7, 23, 85, 79, 5, 60, 31, 65, 48, 88, 56, 77, 86, 57, 26, 83, 51, 35, 42, 52, 32, 37, 46, 74, 49, 9, 93, 69, 47, 54, 76, 62, 25, 28, 70, 71, 15, 68, 90, 12, 45, 27, 21, 82, 66, 44, 53, 73, 95, 97, 59, 99, 72, 36, 63, 64, 41, 67, 98, 20, 33, 89, 78, 40, 94, 34, 30, 39, 22, 61, 50, 80, 96, 87, 81, 84, 58, 29, 55, 75, 17, 91, 38, 43]","[3, 18, 2, 0, 13, 11, 14, 19, 1, 16, 10, 92, 4, 24, 6, 8, 7, 23, 85, 79]","[0.03724655 0.03645515 0.03558034 0.03564727 0.03586744 0.03578231
 0.03556548 0.03612029 0.03566891 0.0354788 ]"
regr_features_100_samples_1000_seed_0,kendall,0,0,"[3, 18, 2, 0, 13, 11, 14, 19, 1, 16, 10, 92, 4, 24, 6, 8, 23, 7, 85, 79, 60, 5, 31, 48, 65, 56, 88, 77, 86, 83, 57, 26, 51, 52, 35, 42, 32, 9, 74, 93, 46, 37, 49, 69, 47, 54, 76, 62, 25, 70, 28, 15, 71, 90, 68, 12, 45, 27, 21, 82, 66, 44, 53, 73, 95, 97, 99, 36, 72, 59, 63, 41, 64, 67, 20, 98, 33, 89, 94, 78, 40, 34, 22, 39, 30, 61, 50, 80, 96, 87, 43, 84, 81, 55, 29, 38, 17, 75, 91, 58]","[3, 18, 2, 0, 13, 11, 14, 19, 1, 16, 10, 92, 4, 24, 6, 8, 23, 7, 85, 79]","[1.68633508 1.67721264 1.6723927  1.68150008 1.67028845 1.67305984
 1.67315547 1.67014627 1.66616726 1.67078717]"
regr_features_100_samples_1000_seed_0,pps,0,0,"[73, 35, 61, 58, 12, 55, 74, 57, 22, 46, 53, 76, 83, 44, 45, 24, 29, 86, 34, 26, 48, 66, 85, 23, 80, 69, 72, 10, 93, 52, 98, 90, 75, 47, 54, 63, 62, 21, 65, 7, 67, 14, 94, 97, 27, 15, 28, 59, 37, 71, 60, 17, 8, 70, 38, 32, 9, 88, 91, 78, 43, 30, 39, 96, 81, 89, 11, 50, 49, 33, 82, 95, 64, 6, 20, 25, 99, 13, 87, 51, 40, 77, 92, 31, 36, 68, 4, 56, 42, 79, 1, 5, 16, 84, 41, 0, 19, 2, 18, 3]","[73, 35, 61, 58, 12, 55, 74, 57, 22, 46, 53, 76, 83, 44, 45, 24, 29, 86, 34, 26]","[1.06760628 1.06907931 1.06596792 1.07107261 1.06775409 1.06952617
 1.08986349 1.08549725 1.07376911 1.06707311]"
regr_features_100_samples_1000_seed_0,mutual_info,0,1,"[3, 40, 2, 7, 91, 11, 34, 76, 0, 19, 71, 18, 80, 10, 56, 81, 6, 13, 39, 32, 42, 84, 62, 66, 92, 14, 86, 93, 52, 25, 49, 99, 36, 68, 63, 87, 67, 88, 50, 94, 22, 98, 46, 74, 1, 4, 5, 8, 9, 12, 15, 16, 17, 20, 21, 23, 24, 26, 27, 28, 29, 30, 31, 33, 35, 37, 38, 41, 43, 44, 45, 47, 48, 51, 53, 54, 55, 57, 58, 59, 60, 61, 64, 65, 69, 70, 72, 73, 75, 77, 78, 79, 82, 83, 85, 89, 90, 95, 96, 97]","[3, 40, 2, 7, 91, 11, 34, 76, 0, 19, 71, 18, 80, 10, 56, 81, 6, 13, 39, 32]","[0.30236319 0.29461359 0.29440172 0.29885947 0.29774187 0.29466486
 0.29407931 0.29293224 0.30249297 0.29421826]"
regr_features_100_samples_1000_seed_0,f_test,0,1,"[2, 3, 18, 11, 0, 13, 14, 19, 1, 10, 16, 5, 8, 85, 4, 92, 7, 24, 79, 47, 33, 95, 71, 42, 93, 45, 88, 32, 65, 29, 68, 96, 94, 55, 51, 70, 67, 6, 44, 84, 15, 86, 89, 40, 26, 27, 17, 74, 37, 48, 52, 43, 99, 77, 91, 87, 60, 36, 12, 53, 64, 41, 98, 82, 38, 73, 90, 23, 54, 72, 20, 25, 78, 39, 97, 22, 28, 76, 56, 66, 75, 49, 30, 35, 9, 50, 62, 21, 57, 59, 83, 80, 63, 81, 58, 61, 34, 69, 31, 46]","[2, 3, 18, 11, 0, 13, 14, 19, 1, 10, 16, 5, 8, 85, 4, 92, 7, 24, 79, 47]","[0.00236484 0.00208006 0.00209463 0.00206906 0.0019742  0.00196351
 0.00189348 0.00184863 0.0020006  0.00223997]"
regr_features_100_samples_1000_seed_0,pearson,0,1,"[2, 3, 18, 11, 0, 13, 14, 19, 1, 10, 16, 5, 8, 85, 4, 92, 7, 24, 79, 47, 33, 95, 71, 42, 93, 45, 88, 32, 65, 29, 68, 96, 94, 55, 51, 70, 67, 6, 44, 84, 15, 86, 89, 40, 26, 27, 17, 74, 37, 48, 52, 43, 99, 77, 91, 87, 60, 36, 12, 53, 64, 41, 98, 82, 38, 73, 90, 23, 54, 72, 20, 25, 78, 39, 97, 22, 28, 76, 56, 66, 75, 49, 30, 35, 9, 50, 62, 21, 57, 59, 83, 80, 63, 81, 58, 61, 34, 69, 31, 46]","[2, 3, 18, 11, 0, 13, 14, 19, 1, 10, 16, 5, 8, 85, 4, 92, 7, 24, 79, 47]","[0.01437144 0.01418689 0.01405259 0.0141217  0.01404743 0.01403542
 0.013977   0.0140488  0.01401483 0.0139091 ]"
regr_features_100_samples_1000_seed_0,spearman,0,1,"[2, 3, 18, 11, 0, 13, 14, 19, 1, 10, 16, 5, 24, 8, 92, 4, 79, 7, 85, 45, 88, 29, 47, 53, 32, 95, 42, 70, 86, 12, 93, 51, 87, 67, 44, 17, 84, 37, 89, 65, 55, 94, 43, 33, 60, 52, 15, 71, 48, 74, 68, 40, 90, 96, 6, 49, 99, 23, 27, 82, 76, 36, 39, 54, 91, 97, 35, 77, 38, 20, 83, 98, 28, 26, 66, 72, 59, 34, 80, 57, 62, 75, 30, 9, 56, 64, 63, 78, 61, 69, 22, 25, 31, 81, 58, 73, 21, 46, 41, 50]","[2, 3, 18, 11, 0, 13, 14, 19, 1, 10, 16, 5, 24, 8, 92, 4, 79, 7, 85, 45]","[0.03821446 0.04264122 0.03648578 0.03625948 0.03639954 0.03588305
 0.03637094 0.03642542 0.03585971 0.03649157]"
