dataset,imp_type,random_state,data_split,fi_order,fi_selected,timings
classif_features_10_samples_1000_seed_0,pps,0,7,"[9, 8, 6, 2, 4, 5, 3, 7, 0, 1]","[9, 8]","[0.12396071 0.11982759 0.11080159 0.11292093 0.11218635 0.11524553
 0.11090256 0.11261046 0.11249197 0.11408213]"
classif_features_10_samples_1000_seed_0,mutual_info,0,8,"[1, 7, 0, 8, 4, 5, 2, 3, 6, 9]","[1, 7]","[0.04363483 0.03551306 0.03398395 0.0320591  0.02961918 0.0296076
 0.02971846 0.03547842 0.0379176  0.03538941]"
classif_features_10_samples_1000_seed_0,f_test,0,8,"[1, 8, 5, 0, 3, 9, 4, 2, 7, 6]","[1, 8]","[0.00188965 0.0018576  0.00194864 0.0017987  0.00178777 0.00197943
 0.00170273 0.00164955 0.00188863 0.00196271]"
classif_features_10_samples_1000_seed_0,pearson,0,8,"[1, 8, 5, 0, 3, 9, 4, 2, 7, 6]","[1, 8]","[0.00269322 0.00207782 0.00209861 0.00224364 0.00242743 0.00207823
 0.00194814 0.00162162 0.00227536 0.00199782]"
classif_features_10_samples_1000_seed_0,spearman,0,8,"[1, 8, 0, 5, 3, 9, 4, 2, 6, 7]","[1, 8]","[0.00324284 0.00326459 0.00332339 0.00328262 0.00313686 0.00351055
 0.00320554 0.00343849 0.00339494 0.00344717]"
classif_features_10_samples_1000_seed_0,kendall,0,8,"[1, 8, 0, 5, 3, 9, 4, 2, 6, 7]","[1, 8]","[0.02189449 0.02180083 0.02258567 0.02229678 0.02059532 0.02007476
 0.019987   0.01961394 0.0197946  0.01969553]"
classif_features_10_samples_1000_seed_0,pps,0,8,"[3, 9, 8, 6, 5, 0, 7, 4, 2, 1]","[3, 9]","[0.12095311 0.12021494 0.11353731 0.13165751 0.1158884  0.11601486
 0.12244248 0.12152235 0.13466643 0.13003743]"
classif_features_10_samples_1000_seed_0,mutual_info,0,9,"[1, 9, 8, 4, 3, 0, 7, 6, 2, 5]","[1, 9]","[0.03615085 0.03524569 0.03298132 0.03436253 0.02878666 0.03236111
 0.04222803 0.04009014 0.03283884 0.03622983]"
classif_features_10_samples_1000_seed_0,f_test,0,9,"[1, 8, 3, 6, 5, 0, 4, 9, 7, 2]","[1, 8]","[0.00195411 0.00185531 0.00168743 0.00159542 0.00163557 0.00191732
 0.0018849  0.00154701 0.00137622 0.00142537]"
classif_features_10_samples_1000_seed_0,pearson,0,9,"[1, 8, 3, 6, 5, 0, 4, 9, 7, 2]","[1, 8]","[0.00198259 0.00223887 0.00196328 0.0018288  0.0018658  0.00165137
 0.00170454 0.00168279 0.00150828 0.00173409]"
classif_features_10_samples_1000_seed_0,spearman,0,9,"[1, 3, 8, 0, 6, 4, 5, 9, 7, 2]","[1, 3]","[0.0028821  0.00292406 0.00309893 0.00308359 0.00243149 0.00263457
 0.00237759 0.00254362 0.00255705 0.00270041]"
classif_features_10_samples_1000_seed_0,kendall,0,9,"[1, 3, 8, 0, 6, 4, 5, 9, 7, 2]","[1, 3]","[0.0199849  0.01959311 0.01984107 0.02096775 0.02048877 0.02056844
 0.02006643 0.01989334 0.01969155 0.01989563]"
classif_features_10_samples_1000_seed_0,pps,0,9,"[2, 3, 5, 8, 4, 7, 6, 9, 0, 1]","[2, 3]","[0.13692971 0.11632932 0.12019939 0.11863814 0.11662217 0.1206636
 0.1186708  0.11320113 0.11134504 0.14482524]"
classif_features_10_samples_10000_seed_0,mutual_info,0,0,"[1, 9, 3, 2, 7, 5, 0, 4, 6, 8]","[1, 9]","[0.23844913 0.23373812 0.23192937 0.23216281 0.23791098 0.23767143
 0.24016819 0.2314624  0.23324172 0.23091775]"
classif_features_10_samples_10000_seed_0,f_test,0,0,"[1, 7, 3, 6, 2, 0, 9, 5, 8, 4]","[1, 7]","[0.00235743 0.00257325 0.00229812 0.00218731 0.00215868 0.00247327
 0.0023671  0.00226498 0.00230086 0.00216906]"
classif_features_10_samples_10000_seed_0,pearson,0,0,"[1, 7, 3, 6, 2, 0, 9, 5, 8, 4]","[1, 7]","[0.00403004 0.00316946 0.00343127 0.00348005 0.00353248 0.00336951
 0.00304209 0.00329376 0.00304822 0.00301849]"
classif_features_10_samples_10000_seed_0,spearman,0,0,"[1, 7, 3, 6, 0, 2, 5, 9, 8, 4]","[1, 7]","[0.01017415 0.01005818 0.01049    0.00969433 0.0095925  0.0097543
 0.00966889 0.00974184 0.00961496 0.00975195]"
classif_features_10_samples_10000_seed_0,kendall,0,0,"[1, 7, 3, 6, 0, 2, 5, 9, 8, 4]","[1, 7]","[0.08143144 0.07689563 0.07559723 0.07569123 0.07592609 0.07612759
 0.07568549 0.07596038 0.07548828 0.07629733]"
classif_features_10_samples_10000_seed_0,pps,0,0,"[8, 3, 6, 4, 0, 2, 9, 5, 7, 1]","[8, 3]","[0.45465787 0.44386115 0.45086425 0.44452347 0.45644868 0.45639479
 0.4480739  0.4477108  0.44417968 0.45181552]"
classif_features_10_samples_10000_seed_0,mutual_info,0,1,"[1, 2, 3, 5, 9, 4, 0, 6, 7, 8]","[1, 2]","[0.24777362 0.23642935 0.24143478 0.24260604 0.23813044 0.2308808
 0.23373764 0.23268842 0.23641227 0.23535485]"
classif_features_10_samples_10000_seed_0,f_test,0,1,"[1, 3, 4, 7, 2, 5, 6, 0, 8, 9]","[1, 3]","[0.00262738 0.00259844 0.0022514  0.00218971 0.00222484 0.00237859
 0.00223206 0.00241208 0.00231966 0.00224941]"
classif_features_10_samples_10000_seed_0,pearson,0,1,"[1, 3, 4, 7, 2, 5, 6, 0, 8, 9]","[1, 3]","[0.00397666 0.00338293 0.0032965  0.00378317 0.00336191 0.00336031
 0.00342548 0.00352133 0.0036388  0.00331781]"
classif_features_10_samples_10000_seed_0,spearman,0,1,"[1, 3, 4, 7, 2, 5, 6, 8, 9, 0]","[1, 3]","[0.01099089 0.01024169 0.00986717 0.01030141 0.00998024 0.01003677
 0.0098508  0.00966662 0.00975093 0.00950869]"
classif_features_10_samples_10000_seed_0,kendall,0,1,"[1, 3, 4, 7, 2, 5, 6, 8, 9, 0]","[1, 3]","[0.08264339 0.07694614 0.07661588 0.07677821 0.07657956 0.07660179
 0.07629494 0.07638729 0.07623142 0.07611936]"
classif_features_10_samples_10000_seed_0,pps,0,1,"[4, 6, 3, 8, 5, 0, 9, 2, 7, 1]","[4, 6]","[0.45495679 0.45439638 0.45190836 0.44913927 0.44689919 0.45784712
 0.46047578 0.46392635 0.47191454 0.48066178]"
classif_features_10_samples_10000_seed_0,mutual_info,0,2,"[1, 3, 9, 2, 5, 0, 4, 6, 7, 8]","[1, 3]","[0.2375853  0.23677192 0.24043839 0.24099719 0.23439467 0.23559605
 0.23504993 0.23480275 0.23532047 0.23603168]"
classif_features_10_samples_10000_seed_0,f_test,0,2,"[1, 7, 3, 4, 9, 2, 5, 0, 6, 8]","[1, 7]","[0.00251768 0.00253966 0.00258132 0.00233577 0.00227774 0.00220631
 0.00209986 0.00243282 0.00244425 0.0023922 ]"
classif_features_10_samples_10000_seed_0,pearson,0,2,"[1, 7, 3, 4, 9, 2, 5, 0, 6, 8]","[1, 7]","[0.00414432 0.00357922 0.00327647 0.00324343 0.00352696 0.00369974
 0.00350096 0.00334158 0.00328329 0.00352347]"
classif_features_10_samples_10000_seed_0,spearman,0,2,"[1, 7, 3, 4, 9, 2, 6, 5, 0, 8]","[1, 7]","[0.01088962 0.01032435 0.01047118 0.01031392 0.0099801  0.01007923
 0.01051469 0.01041211 0.01004719 0.01026178]"
classif_features_10_samples_10000_seed_0,kendall,0,2,"[1, 7, 3, 4, 9, 2, 6, 5, 0, 8]","[1, 7]","[0.08333378 0.0840413  0.08234342 0.08058864 0.07902445 0.08157255
 0.07742568 0.07814471 0.07876198 0.07699352]"
classif_features_10_samples_10000_seed_0,pps,0,2,"[8, 5, 6, 7, 0, 4, 2, 3, 9, 1]","[8, 5]","[0.47010869 0.44446837 0.44234313 0.44397321 0.43425485 0.43691957
 0.43627266 0.43755986 0.43861198 0.43372565]"
classif_features_10_samples_10000_seed_0,mutual_info,0,3,"[1, 3, 9, 2, 6, 0, 7, 4, 5, 8]","[1, 3]","[0.2375609  0.23567832 0.23557146 0.23686882 0.23615413 0.23575045
 0.2360547  0.23778893 0.23552716 0.23615301]"
classif_features_10_samples_10000_seed_0,f_test,0,3,"[1, 7, 3, 5, 0, 2, 8, 4, 9, 6]","[1, 7]","[0.00252253 0.00218796 0.00221955 0.00230382 0.00235943 0.00214348
 0.00213143 0.00215368 0.00214889 0.00214754]"
classif_features_10_samples_10000_seed_0,pearson,0,3,"[1, 7, 3, 5, 0, 2, 8, 4, 9, 6]","[1, 7]","[0.00371676 0.00338336 0.00330713 0.00337917 0.00340031 0.00347254
 0.0033134  0.00332181 0.00322434 0.00315434]"
classif_features_10_samples_10000_seed_0,spearman,0,3,"[1, 7, 3, 5, 0, 2, 9, 6, 4, 8]","[1, 7]","[0.00986276 0.0097713  0.0095854  0.0098029  0.01019287 0.01029021
 0.0098657  0.00954243 0.00963068 0.00962769]"
classif_features_10_samples_10000_seed_0,kendall,0,3,"[1, 7, 3, 5, 0, 2, 9, 6, 4, 8]","[1, 7]","[0.08333463 0.0767712  0.07619286 0.07648852 0.07644679 0.07701628
 0.07649812 0.07706589 0.07688555 0.07669303]"
classif_features_10_samples_10000_seed_0,pps,0,3,"[7, 9, 4, 0, 8, 5, 3, 2, 6, 1]","[7, 9]","[0.47274571 0.46040287 0.46151029 0.46455025 0.4660463  0.45996461
 0.46177849 0.45946323 0.46023256 0.45911936]"
classif_features_10_samples_10000_seed_0,mutual_info,0,4,"[1, 3, 9, 8, 5, 4, 0, 2, 6, 7]","[1, 3]","[0.2505598  0.2339117  0.23347987 0.23423417 0.23495338 0.23674187
 0.23389156 0.23731896 0.23622511 0.23422861]"
classif_features_10_samples_10000_seed_0,f_test,0,4,"[1, 4, 3, 6, 7, 8, 5, 0, 2, 9]","[1, 4]","[0.00253739 0.00241518 0.00243259 0.00231519 0.00225043 0.00225022
 0.00218932 0.00215578 0.00215471 0.00232706]"
classif_features_10_samples_10000_seed_0,pearson,0,4,"[1, 4, 3, 6, 7, 8, 5, 0, 2, 9]","[1, 4]","[0.00380809 0.00355235 0.0031869  0.00315074 0.00317629 0.00304437
 0.00336289 0.00327519 0.00303763 0.00302215]"
classif_features_10_samples_10000_seed_0,spearman,0,4,"[1, 4, 3, 6, 7, 0, 8, 5, 2, 9]","[1, 4]","[0.00968643 0.00954434 0.00946659 0.00950123 0.00958639 0.00949776
 0.00954766 0.01009796 0.00959772 0.00949685]"
classif_features_10_samples_10000_seed_0,kendall,0,4,"[1, 4, 3, 6, 7, 0, 8, 5, 2, 9]","[1, 4]","[0.08202567 0.07921817 0.07671658 0.07694626 0.07659077 0.07711634
 0.07763744 0.07734319 0.07669218 0.07621077]"
classif_features_10_samples_10000_seed_0,pps,0,4,"[7, 5, 9, 4, 6, 3, 2, 0, 8, 1]","[7, 5]","[0.43375363 0.42384799 0.42543142 0.42720194 0.42632936 0.42434634
 0.42291564 0.42570914 0.42398456 0.42495563]"
classif_features_10_samples_10000_seed_0,mutual_info,0,5,"[1, 3, 9, 2, 8, 7, 0, 4, 5, 6]","[1, 3]","[0.236937   0.23440676 0.2346329  0.23300557 0.23248728 0.23355897
 0.23250604 0.23663408 0.2338151  0.23325079]"
classif_features_10_samples_10000_seed_0,f_test,0,5,"[1, 7, 4, 3, 6, 9, 2, 8, 0, 5]","[1, 7]","[0.00222414 0.00216529 0.00241982 0.00239377 0.00219384 0.00209946
 0.00214337 0.00210512 0.00213315 0.00227043]"
classif_features_10_samples_10000_seed_0,pearson,0,5,"[1, 7, 4, 3, 6, 9, 2, 8, 0, 5]","[1, 7]","[0.00372589 0.00343319 0.00340696 0.00305757 0.00332506 0.00302933
 0.00333154 0.00310729 0.0029838  0.0033467 ]"
classif_features_10_samples_10000_seed_0,spearman,0,5,"[1, 7, 4, 6, 3, 8, 2, 0, 9, 5]","[1, 7]","[0.00990754 0.00970424 0.00964603 0.00956324 0.00953782 0.0095344
 0.00952307 0.0093708  0.00954929 0.00947938]"
classif_features_10_samples_10000_seed_0,kendall,0,5,"[1, 7, 4, 6, 3, 8, 2, 0, 9, 5]","[1, 7]","[0.08464967 0.07867347 0.07855253 0.07873318 0.0787028  0.07848757
 0.08119124 0.08013514 0.07926346 0.08017778]"
classif_features_10_samples_10000_seed_0,pps,0,5,"[7, 6, 5, 4, 9, 8, 2, 0, 3, 1]","[7, 6]","[0.42281086 0.42407617 0.42169172 0.41864964 0.41688351 0.41669308
 0.41664326 0.42141752 0.42294079 0.42342754]"
classif_features_10_samples_10000_seed_0,mutual_info,0,6,"[1, 9, 2, 7, 4, 0, 3, 5, 6, 8]","[1, 9]","[0.23978375 0.23658098 0.23530778 0.23708198 0.23698429 0.23761584
 0.23918736 0.23693951 0.23659176 0.23597241]"
classif_features_10_samples_10000_seed_0,f_test,0,6,"[1, 4, 3, 7, 8, 6, 5, 9, 2, 0]","[1, 4]","[0.00243169 0.00221737 0.00232108 0.0028804  0.00219395 0.00213749
 0.0020941  0.00212807 0.00209801 0.00225316]"
classif_features_10_samples_10000_seed_0,pearson,0,6,"[1, 4, 3, 7, 8, 6, 5, 9, 2, 0]","[1, 4]","[0.0037231  0.00324906 0.00333204 0.00324739 0.00335872 0.0033565
 0.00333492 0.00356981 0.00309717 0.00314989]"
classif_features_10_samples_10000_seed_0,spearman,0,6,"[1, 4, 3, 7, 8, 6, 5, 9, 0, 2]","[1, 4]","[0.00991832 0.00969111 0.00958184 0.00978603 0.00967613 0.00955794
 0.00969246 0.00957129 0.00962856 0.00962794]"
classif_features_10_samples_10000_seed_0,kendall,0,6,"[1, 4, 3, 7, 8, 6, 5, 9, 0, 2]","[1, 4]","[0.08432665 0.08601346 0.07758546 0.07776563 0.07715797 0.07870327
 0.07820839 0.07939036 0.07707429 0.07862501]"
classif_features_10_samples_10000_seed_0,pps,0,6,"[3, 6, 8, 0, 5, 4, 7, 2, 9, 1]","[3, 6]","[0.46245074 0.45591851 0.45476406 0.45810363 0.44953486 0.45019376
 0.44813035 0.45149127 0.45148031 0.45594717]"
classif_features_10_samples_10000_seed_0,mutual_info,0,7,"[1, 9, 3, 5, 2, 6, 0, 4, 7, 8]","[1, 9]","[0.23922867 0.24199734 0.23627709 0.23537926 0.23597522 0.24248953
 0.23732454 0.23387727 0.2335021  0.23707499]"
classif_features_10_samples_10000_seed_0,f_test,0,7,"[1, 6, 4, 3, 0, 7, 9, 5, 8, 2]","[1, 6]","[0.00217421 0.00209705 0.00237367 0.00279912 0.00276425 0.00266321
 0.00228358 0.00219074 0.00232959 0.0025312 ]"
classif_features_10_samples_10000_seed_0,pearson,0,7,"[1, 6, 4, 3, 0, 7, 9, 5, 8, 2]","[1, 6]","[0.00422015 0.00371672 0.00372421 0.00343526 0.00325364 0.00369361
 0.00395731 0.00339215 0.00320005 0.00385235]"
classif_features_10_samples_10000_seed_0,spearman,0,7,"[1, 6, 4, 3, 0, 7, 5, 9, 8, 2]","[1, 6]","[0.01059131 0.01005337 0.01000062 0.0099341  0.01001481 0.01018975
 0.01064174 0.01035776 0.0102269  0.00991811]"
classif_features_10_samples_10000_seed_0,kendall,0,7,"[1, 6, 4, 3, 0, 7, 5, 9, 8, 2]","[1, 6]","[0.08157941 0.07675797 0.0775137  0.07794849 0.07700027 0.07939054
 0.08520562 0.0796822  0.08134603 0.08120853]"
classif_features_10_samples_10000_seed_0,pps,0,7,"[3, 4, 7, 5, 6, 9, 8, 2, 0, 1]","[3, 4]","[0.45974614 0.45636689 0.4655425  0.451903   0.45629526 0.45055238
 0.45888696 0.45304356 0.45152756 0.45322636]"
classif_features_10_samples_10000_seed_0,mutual_info,0,8,"[1, 2, 9, 0, 8, 5, 7, 3, 4, 6]","[1, 2]","[0.25150881 0.24741725 0.24954493 0.24936577 0.25234561 0.2404151
 0.2430756  0.23996655 0.23946944 0.2392101 ]"
classif_features_10_samples_10000_seed_0,f_test,0,8,"[1, 4, 7, 0, 2, 6, 3, 9, 8, 5]","[1, 4]","[0.0035585  0.00277592 0.0022727  0.0021099  0.0022106  0.00212499
 0.00217473 0.00224213 0.00221492 0.0024971 ]"
classif_features_10_samples_10000_seed_0,pearson,0,8,"[1, 4, 7, 0, 2, 6, 3, 9, 8, 5]","[1, 4]","[0.00365325 0.00370616 0.00326769 0.00344007 0.00352661 0.00355477
 0.00344861 0.0031338  0.0031792  0.00313908]"
classif_features_10_samples_10000_seed_0,spearman,0,8,"[1, 4, 7, 0, 6, 3, 2, 8, 5, 9]","[1, 4]","[0.01023795 0.00996724 0.00959695 0.00978171 0.00994836 0.0097611
 0.00977699 0.00959298 0.00980823 0.00980343]"
classif_features_10_samples_10000_seed_0,kendall,0,8,"[1, 4, 7, 0, 6, 3, 2, 8, 5, 9]","[1, 4]","[0.08287828 0.07783998 0.07747487 0.07848779 0.07718231 0.0768593
 0.07714898 0.07939825 0.07738893 0.07746963]"
classif_features_10_samples_10000_seed_0,pps,0,8,"[7, 3, 4, 5, 6, 0, 8, 9, 2, 1]","[7, 3]","[0.43916487 0.42787181 0.43709035 0.43386362 0.46587599 0.42812794
 0.43022359 0.42551209 0.42637519 0.4290522 ]"
classif_features_10_samples_10000_seed_0,mutual_info,0,9,"[1, 9, 5, 7, 2, 0, 4, 6, 3, 8]","[1, 9]","[0.23691189 0.23268655 0.23286309 0.23438748 0.23361186 0.23262494
 0.23259909 0.23193714 0.23489602 0.23330132]"
classif_features_10_samples_10000_seed_0,f_test,0,9,"[1, 6, 4, 7, 8, 3, 5, 0, 9, 2]","[1, 6]","[0.00258909 0.00233709 0.00220062 0.00221482 0.00217818 0.00223256
 0.00221189 0.00225414 0.00226794 0.00218265]"
classif_features_10_samples_10000_seed_0,pearson,0,9,"[1, 6, 4, 7, 8, 3, 5, 0, 9, 2]","[1, 6]","[0.00382239 0.00327221 0.00320196 0.00324828 0.0033026  0.00352033
 0.0033666  0.00338136 0.00328433 0.00305878]"
classif_features_10_samples_10000_seed_0,spearman,0,9,"[1, 6, 4, 7, 3, 8, 5, 9, 2, 0]","[1, 6]","[0.00995443 0.00961942 0.00944383 0.00954258 0.00959015 0.00962876
 0.00953988 0.00956683 0.00958213 0.00954339]"
classif_features_10_samples_10000_seed_0,kendall,0,9,"[1, 6, 4, 7, 3, 8, 5, 9, 2, 0]","[1, 6]","[0.08151596 0.07996031 0.07735904 0.07962343 0.0771039  0.07719423
 0.07684858 0.07716229 0.07689658 0.0767233 ]"
classif_features_10_samples_10000_seed_0,pps,0,9,"[6, 3, 2, 7, 5, 0, 4, 9, 8, 1]","[6, 3]","[0.45948277 0.45774117 0.45714874 0.45644236 0.45656833 0.45781722
 0.45393829 0.45824013 0.45622826 0.45742201]"
classif_features_100_samples_1000_seed_0,mutual_info,0,0,"[17, 2, 96, 81, 10, 60, 42, 3, 51, 91, 74, 62, 66, 18, 87, 63, 5, 14, 69, 36, 46, 55, 38, 78, 57, 26, 75, 12, 47, 95, 93, 32, 88, 6, 4, 68, 80, 27, 45, 20, 41, 39, 15, 40, 31, 94, 34, 97, 9, 24, 29, 0, 1, 7, 8, 11, 13, 16, 19, 21, 22, 23, 25, 28, 30, 33, 35, 37, 43, 44, 48, 49, 50, 52, 53, 54, 56, 58, 59, 61, 64, 65, 67, 70, 71, 72, 73, 76, 77, 79, 82, 83, 84, 85, 86, 89, 90, 92, 98, 99]","[17, 2, 96, 81, 10, 60, 42, 3, 51, 91, 74, 62, 66, 18, 87, 63, 5, 14, 69, 36]","[0.30008935 0.28355592 0.29272124 0.2746575  0.27338884 0.27411381
 0.2769077  0.27641594 0.27570239 0.27288193]"
classif_features_100_samples_1000_seed_0,f_test,0,0,"[2, 17, 0, 10, 5, 8, 14, 15, 1, 4, 18, 60, 16, 74, 21, 92, 24, 90, 85, 66, 43, 36, 79, 51, 53, 80, 27, 83, 20, 39, 97, 94, 61, 95, 31, 62, 57, 99, 87, 40, 58, 19, 42, 29, 38, 67, 28, 69, 93, 49, 52, 35, 46, 84, 45, 7, 91, 30, 6, 37, 26, 9, 55, 59, 25, 86, 48, 44, 81, 22, 34, 72, 98, 88, 75, 71, 76, 65, 3, 32, 13, 12, 11, 68, 54, 56, 96, 78, 82, 41, 63, 89, 33, 64, 73, 50, 47, 77, 70, 23]","[2, 17, 0, 10, 5, 8, 14, 15, 1, 4, 18, 60, 16, 74, 21, 92, 24, 90, 85, 66]","[0.00232264 0.00223862 0.00235434 0.00226506 0.00216023 0.00216343
 0.00244429 0.00212757 0.00210078 0.00215642]"
classif_features_100_samples_1000_seed_0,pearson,0,0,"[2, 17, 0, 10, 5, 8, 14, 15, 1, 4, 18, 60, 16, 74, 21, 92, 24, 90, 85, 66, 43, 36, 79, 51, 53, 80, 27, 83, 20, 39, 97, 94, 61, 95, 31, 62, 57, 99, 87, 40, 58, 19, 42, 29, 38, 67, 28, 69, 93, 49, 52, 35, 46, 84, 45, 7, 91, 30, 6, 37, 26, 9, 55, 59, 25, 86, 48, 44, 81, 22, 34, 72, 98, 88, 75, 71, 76, 65, 3, 32, 13, 12, 11, 68, 54, 56, 96, 78, 82, 41, 63, 89, 33, 64, 73, 50, 47, 77, 70, 23]","[2, 17, 0, 10, 5, 8, 14, 15, 1, 4, 18, 60, 16, 74, 21, 92, 24, 90, 85, 66]","[0.01437868 0.01424517 0.01401037 0.01385491 0.01404977 0.0139913
 0.01406004 0.01399453 0.01409324 0.01392647]"
classif_features_100_samples_1000_seed_0,spearman,0,0,"[2, 17, 0, 10, 5, 14, 15, 8, 4, 1, 18, 60, 92, 16, 74, 21, 24, 43, 85, 79, 80, 95, 36, 27, 61, 62, 51, 6, 57, 83, 53, 90, 97, 20, 39, 67, 49, 66, 34, 45, 22, 12, 31, 94, 52, 48, 58, 46, 98, 13, 19, 84, 40, 28, 3, 87, 38, 59, 88, 35, 42, 9, 7, 44, 26, 81, 69, 76, 93, 30, 99, 37, 91, 54, 55, 72, 32, 75, 29, 82, 73, 25, 96, 56, 68, 89, 65, 63, 71, 78, 33, 50, 41, 23, 70, 77, 47, 86, 11, 64]","[2, 17, 0, 10, 5, 14, 15, 8, 4, 1, 18, 60, 92, 16, 74, 21, 24, 43, 85, 79]","[0.03598407 0.03659384 0.03567745 0.03493912 0.03474862 0.03477575
 0.03484352 0.03519793 0.03506009 0.03472726]"
classif_features_100_samples_1000_seed_0,kendall,0,0,"[2, 17, 0, 10, 5, 14, 15, 8, 4, 1, 18, 60, 92, 16, 74, 21, 24, 43, 85, 79, 80, 95, 36, 27, 61, 62, 51, 6, 57, 83, 53, 90, 97, 20, 39, 67, 49, 66, 34, 45, 22, 12, 31, 94, 52, 48, 58, 46, 98, 13, 19, 84, 40, 28, 3, 87, 38, 59, 88, 35, 42, 9, 7, 44, 26, 81, 69, 76, 93, 30, 99, 37, 91, 54, 55, 72, 32, 75, 29, 82, 73, 25, 96, 56, 68, 89, 65, 63, 71, 78, 33, 50, 41, 23, 70, 77, 47, 86, 11, 64]","[2, 17, 0, 10, 5, 14, 15, 8, 4, 1, 18, 60, 92, 16, 74, 21, 24, 43, 85, 79]","[1.70183301 1.69064575 1.69093733 1.69339057 1.66279849 1.66110598
 1.66479823 1.65634619 1.6605915  1.65751458]"
classif_features_100_samples_1000_seed_0,pps,0,0,"[13, 53, 61, 28, 73, 91, 79, 25, 21, 88, 90, 1, 67, 58, 76, 86, 44, 77, 19, 38, 82, 92, 56, 80, 89, 97, 7, 22, 87, 63, 30, 94, 41, 52, 65, 84, 8, 0, 55, 50, 4, 35, 45, 24, 43, 39, 32, 64, 71, 20, 54, 57, 69, 11, 85, 6, 31, 47, 23, 34, 29, 9, 59, 75, 5, 40, 81, 95, 3, 46, 99, 70, 15, 48, 66, 72, 33, 37, 93, 98, 18, 60, 27, 16, 26, 49, 68, 83, 36, 12, 62, 10, 14, 42, 51, 78, 74, 96, 2, 17]","[13, 53, 61, 28, 73, 91, 79, 25, 21, 88, 90, 1, 67, 58, 76, 86, 44, 77, 19, 38]","[1.10549792 1.10864384 1.10699087 1.10074203 1.09994153 1.10079203
 1.09809909 1.1087671  1.09842263 1.10188974]"
classif_features_100_samples_1000_seed_0,mutual_info,0,1,"[17, 2, 51, 59, 14, 20, 21, 74, 39, 95, 96, 4, 9, 87, 25, 91, 37, 62, 47, 81, 36, 60, 42, 0, 18, 15, 55, 56, 57, 3, 79, 44, 76, 10, 70, 6, 61, 75, 77, 53, 27, 67, 52, 32, 1, 58, 69, 5, 7, 8, 11, 12, 13, 16, 19, 22, 23, 24, 26, 28, 29, 30, 31, 33, 34, 35, 38, 40, 41, 43, 45, 46, 48, 49, 50, 54, 63, 64, 65, 66, 68, 71, 72, 73, 78, 80, 82, 83, 84, 85, 86, 88, 89, 90, 92, 93, 94, 97, 98, 99]","[17, 2, 51, 59, 14, 20, 21, 74, 39, 95, 96, 4, 9, 87, 25, 91, 37, 62, 47, 81]","[0.2906175  0.27385963 0.27324369 0.28020773 0.27657032 0.27250941
 0.27467993 0.27598513 0.27493756 0.27168726]"
classif_features_100_samples_1000_seed_0,f_test,0,1,"[2, 17, 0, 5, 15, 14, 8, 4, 18, 10, 1, 43, 53, 74, 36, 21, 79, 20, 31, 84, 64, 99, 80, 94, 42, 78, 7, 19, 98, 95, 47, 3, 83, 97, 26, 25, 71, 49, 23, 75, 76, 38, 45, 73, 51, 86, 66, 27, 96, 87, 82, 52, 16, 63, 61, 35, 69, 12, 24, 50, 44, 48, 55, 89, 33, 93, 32, 56, 72, 22, 13, 88, 68, 85, 30, 46, 60, 29, 57, 77, 37, 39, 6, 40, 28, 65, 91, 62, 92, 90, 67, 58, 70, 59, 41, 54, 9, 11, 81, 34]","[2, 17, 0, 5, 15, 14, 8, 4, 18, 10, 1, 43, 53, 74, 36, 21, 79, 20, 31, 84]","[0.00229139 0.00221229 0.00214344 0.00214671 0.0021243  0.00223189
 0.00210879 0.00214559 0.00228039 0.00231918]"
classif_features_100_samples_1000_seed_0,pearson,0,1,"[2, 17, 0, 5, 15, 14, 8, 4, 18, 10, 1, 43, 53, 74, 36, 21, 79, 20, 31, 84, 64, 99, 80, 94, 42, 78, 7, 19, 98, 95, 47, 3, 83, 97, 26, 25, 71, 49, 23, 75, 76, 38, 45, 73, 51, 86, 66, 27, 96, 87, 82, 52, 16, 63, 61, 35, 69, 12, 24, 50, 44, 48, 55, 89, 33, 93, 32, 56, 72, 22, 13, 88, 68, 85, 30, 46, 60, 29, 57, 77, 37, 39, 6, 40, 28, 65, 91, 62, 92, 90, 67, 58, 70, 59, 41, 54, 9, 11, 81, 34]","[2, 17, 0, 5, 15, 14, 8, 4, 18, 10, 1, 43, 53, 74, 36, 21, 79, 20, 31, 84]","[0.01417156 0.01401387 0.01378147 0.01364599 0.0136653  0.01364249
 0.01364798 0.01362354 0.01363625 0.01363275]"
